ensembl_id gene_id RNAseq-akata-noks-methyl_cell-clone1 RNAseq-akata-noks-methyl_cell-clone2 RNAseq-akata-noks-no_treatment-clone1 RNAseq-akata-noks-no_treatment-clone2
ENSG00000004455 AK2 69.22065728838169 79.78559351131446 109.42871819444315 177.16201976639567
ENSG00000004468 CD38 0.09572574528991011 0.35348324631691685 0.38798980100943237 0.9501127278045705
ENSG00000004478 FKBP4 72.0770336618719 74.34432807471161 56.653201525483254 94.34644619548504
ENSG00000004487 KDM1A 38.90444332364445 46.05669336831445 60.40544120286248 80.85289725280975
ENSG00000004534 RBM6 21.41178044739006 26.86962121171903 74.48680366946174 65.73208940926816
ENSG00000004660 CAMKK1 1.5620949151774821 1.4424148356921493 0.5784445411680487 2.1582399854841494
ENSG00000004700 RECQL 8.35237668622753 16.533236035337474 38.57512934968866 61.44986223560311
ENSG00000004766 CCDC132 50.03910338784745 45.56930901064263 26.592383817885647 33.59258736234568
ENSG00000004776 HSPB6 0.20920065732304519 0 0.35157184229418686 0.14809332592416544
ENSG00000004777 ARHGAP33 0.08825417511799132 0.3444798187853419 1.0810921639590334 2.248186200400827
ENSG00000004779 NDUFAB1 49.70694566165549 57.569076597758794 50.06663162329032 59.842900564296336
ENSG00000004799 PDK4 0 0.22530138486264203 0 0
ENSG00000004809 SLC22A16 0.4706154154152947 0.26103095233009105 1.4968059928762887 1.1363143321190012
ENSG00000004838 ZMYND10 0.2936063605303919 0.21116227425719045 0.3869177473103995 1.0334141898883893
ENSG00000004846 ABCB5 0.20810657842598868 0.20329465602631788 0.6742193625261658 0.46076003614639416
ENSG00000004848 ARX 0.025778651062012502 0.03909130503881785 0.026839387564241993 0.12157330134863734
ENSG00000004864 SLC25A13 30.569307591434494 34.77735922506788 18.911672938706523 37.768433391764674
ENSG00000004866 ST7 11.402468627393345 14.778331161202367 16.501411661918848 24.414992456932247
ENSG00000004897 CDC27 21.49856047091562 25.773219978004086 55.38066437653942 64.52193036195261
ENSG00000004939 SLC4A1 0 0 0 0.026521521109015206
ENSG00000004948 CALCR 0 0 0.03250289651803147 0.029360311955101394
ENSG00000004961 HCCS 17.9061238225492 16.240313819723514 14.246657482971091 21.00749954919589
ENSG00000004975 DVL2 20.79829011414541 22.191421756386557 18.179016569914992 16.03679779599027
ENSG00000005001 PRSS22 19.287770557112133 12.899428423797216 3.126603479724051 0.520266485946909
ENSG00000005007 UPF1 12.231955320698038 11.143192854778883 24.688436432284686 23.17282708523303
ENSG00000005020 SKAP2 7.46808406613392 14.351670328546371 18.915332098396416 20.30129699881245
ENSG00000005022 SLC25A5 224.29224695580908 182.9152190133391 266.8032290651237 293.83185005026195
ENSG00000005059 CCDC109B 5.360888056774743 12.625735368404726 10.96057649581222 25.13827617793294
ENSG00000005073 HOXA11 0.03277787581887801 0.0984160606144314 0.024482137199105216 0.17692040094815664
ENSG00000005075 POLR2J 32.45465992069814 30.115432141970725 32.46257558923151 39.65897291023356
ENSG00000005100 DHX33 4.237925699805697 5.9105479220384884 14.601744317931743 18.788885190204013
ENSG00000005102 MEOX1 0.08782093360496449 0 0 0.023880850176082956
ENSG00000005108 THSD7A 0.011449561414871814 0.6222899762833362 0.0052181143085532344 0.009285780537992085
ENSG00000005156 LIG3 6.176532512767824 6.246267727595646 19.453312206400064 23.557317897064713
ENSG00000005175 RPAP3 12.776659898879394 14.37923183076922 20.77331338165087 31.833876908688282
ENSG00000005187 ACSM3 0.3751346490843791 0.26713505399786647 0.6354300612118116 1.0461693352308634
ENSG00000005189 AC004381.6 0.5591666505576075 0.20986327515140435 1.910745896115506 2.988430895539314
ENSG00000005194 CIAPIN1 16.091614427703245 16.537107904581916 15.371675077975905 22.217084455809722
ENSG00000005206 AC004410.1 3.486706188204654 3.343720327007192 5.529887327954429 5.848882789651325
ENSG00000005238 KIAA1539 29.27885123605739 21.72347053162371 16.40885481970872 9.268421217326866
ENSG00000005243 COPZ2 0.08802192728873343 0.13214357421016656 0.13148899045930912 0.1781637111820926
ENSG00000005249 PRKAR2B 0 0.0298977071825979 0.03216056056874851 0.05864224928962649
ENSG00000005302 MSL3 23.723865641502673 22.38258760491515 23.929866669462935 34.798521032939654
ENSG00000005339 CREBBP 3.667222761303841 6.388405380954889 7.870069833630655 12.754300259619992
ENSG00000005379 BZRAP1 0 0 0 0.006657051155279762
ENSG00000005381 MPO 0 0 0 0.0723181127572411
ENSG00000005421 PON1 0 0.046066572454997706 0.17222133451731958 0.016562574072082697
ENSG00000005436 C2orf3 3.4102665170244184 3.9504154116804893 10.4958356414377 15.421609884089571
ENSG00000005448 WDR54 10.884531712271013 27.525489308758573 45.050195705492776 57.219303685194674
ENSG00000005469 CROT 8.574871068576945 10.546119339536036 14.518042312139325 14.507450930746415
ENSG00000005471 ABCB4 0.11649551115574851 0.058512726715942404 0.2230064969801791 0.748688149384417
ENSG00000005483 MLL5 30.740618637731437 35.39271290888313 47.25913901193011 42.54002055539771
ENSG00000005486 RHBDD2 36.94342356587934 22.87269832937374 17.313227996377886 15.405613166227873
ENSG00000005513 SOX8 0 0 0 0
ENSG00000005700 IBTK 8.430253453576956 15.087396610103138 34.650946945078644 30.365906881599834
ENSG00000005801 ZNF195 13.444926864077324 13.701777244797954 39.046037792266475 27.498457461215057
ENSG00000005810 MYCBP2 30.522590884735045 28.53076482253722 45.33834752561689 47.97813518782946
ENSG00000005812 FBXL3 26.120388967098837 28.315233779123613 22.51275129798843 25.92799348644453
ENSG00000005844 ITGAL 0.08579572249093766 0.20918979626759193 0.29340913247738487 0.3835446589603135
ENSG00000005882 PDK2 16.18146740217198 22.057640685076457 6.06050633173695 8.619639305521538
ENSG00000005884 ITGA3 75.15021385245494 142.7362738856682 844.6360708792232 504.0256283175839
ENSG00000005889 ZFX 17.213384730426274 20.070844975670145 26.179882158482187 24.59853700773719
ENSG00000005893 LAMP2 83.22620019040491 74.44686949395401 78.08816443853779 61.09909155231072
ENSG00000005955 GGNBP2 19.635342392513994 24.515152160019273 29.103928897470272 31.652075795687765
ENSG00000005961 ITGA2B 0 0.06727894521297154 0.10890544109533014 0.23346809532613413
ENSG00000005981 ASB4 1.5021358101465303 2.580216877419943 6.923078213166046 4.056955562936188
ENSG00000006007 GDE1 34.51777530969766 42.49595270515012 22.188093526510357 23.93608086668728
ENSG00000006015 C19orf60 10.45286208841477 9.90108528321312 16.197170337521968 17.90098665683768
ENSG00000006016 CRLF1 0.2940093142087146 0.18916443157482749 0.40782601264605356 0.3683948274594715
ENSG00000006025 OSBPL7 1.3209278019715773 4.478617343200318 2.884285813211112 3.38120199134907
ENSG00000006042 TMEM98 0.9739807294747582 4.768489426367698 1.9872361567191021 13.364445743819683
ENSG00000006047 YBX2 0 0.36031320299967146 0.03585283627657614 0.2267045092058286
ENSG00000006059 KRT33A 1.3979618298419212 2.9881924480261413 0 0.14208159887381622
ENSG00000006062 MAP3K14 0.3254394357414405 0.8006675039756831 4.500381013337587 5.420728081115707
ENSG00000006071 ABCC8 0 0 0 0
ENSG00000006074 CCL18 0 0 0 0
ENSG00000006075 CCL3 0 0 0.36083507098208517 0.13663549275989037
ENSG00000006114 SYNRG 12.302577098075949 10.883348390810774 14.966349100523715 16.081023553217587
ENSG00000006116 CACNG3 0.024221965508025394 0 0 0
ENSG00000006118 TMEM132A 100.10351555056484 145.52656961948793 75.5403547949091 79.93556230012673
ENSG00000006125 AP2B1 14.727231273733716 34.62961311781956 124.75552602026784 139.3662727925437
ENSG00000006128 TAC1 0 0 0 0
ENSG00000006194 ZNF263 4.291599774581923 7.960732402250083 5.706019946283058 9.088441175194811
ENSG00000006210 CX3CL1 0 0 0.03365731660256657 0
ENSG00000006282 SPATA20 6.931231290482726 16.903289332200565 31.763232647585617 38.18557785730828
ENSG00000006283 CACNA1G 0.3632938620828691 0.11140036440978075 1.4637394932745282 2.4703638205814746
ENSG00000006327 TNFRSF12A 13.837621632179763 69.20976812637123 58.852533197541305 118.47741739492562
ENSG00000006377 DLX6 0 0.14144945971792477 0 0
ENSG00000006432 MAP3K9 12.625036828948701 12.806424743416734 14.725641943623039 8.156701131031262
ENSG00000006451 RALA 35.757727951958536 45.623055129480846 44.165478700992225 42.538874635562095
ENSG00000006453 AC093799.1 35.65742218910345 47.81846769327899 61.24007479245835 63.205156875091014
ENSG00000006459 JHDM1D 13.848459535785954 11.057682899641929 23.901448828999154 9.886270050894911
ENSG00000006468 ETV1 0.03969577929923491 0.018271919953638645 0.43403425002436813 0.9346661313296606
ENSG00000006530 AGK 14.559282538534683 14.799881538681593 23.64734391310657 33.16147910517106
ENSG00000006555 TTC22 23.95289731592106 9.767310015338854 3.7871946229122635 3.8800684746416643
ENSG00000006576 PHTF2 9.35457970341571 15.388222134774002 18.442963607661397 29.636265551055427
ENSG00000006606 CCL26 0.4637793984036627 0.7608790415297145 0.11546722271426726 0
ENSG00000006607 FARP2 28.950774084219642 18.04401266431797 24.62528004632843 29.370781241245126
ENSG00000006611 USH1C 0 0 0 0.30660982092081224
ENSG00000006625 GGCT 66.42929313987115 34.97261000930209 40.59486634274455 42.733925052148194
ENSG00000006634 DBF4 2.5754538995837977 7.256721484914833 21.154558188522913 41.15458596413886
ENSG00000006638 TBXA2R 0.17999949305037174 0.42179441517313626 0.8532153362107179 1.2683570746462967
ENSG00000006652 IFRD1 34.23688732489472 51.77013349462983 46.32455868757973 59.443368528484534
ENSG00000006659 LGALS14 0.03208706302909062 0 0 0.04810880573263223
ENSG00000006695 COX10 8.201526858517502 5.557567568366974 14.883202968357741 14.784194094955424
ENSG00000006704 GTF2IRD1 40.254262671189814 28.763130665397803 23.70661935002033 20.977715153537826
ENSG00000006712 PAF1 43.526444789361655 33.3728628564792 20.370408884927166 30.75564121173488
ENSG00000006715 VPS41 54.01655637186358 51.7921894146345 51.56119662082554 46.27685705035403
ENSG00000006740 ARHGAP44 0.15916293701524403 0.2183802716897607 0.3924932374422727 0.23613929853068474
ENSG00000006744 ELAC2 30.925149737360076 26.74659680977186 35.61899630768772 46.86059645481559
ENSG00000006747 SCIN 0.39351289634162107 1.5031378982330497 2.872200082514479 2.7675611478944746
ENSG00000006756 ARSD 2.5017133967641145 2.166002473051054 6.11571710433461 7.072815528842282
ENSG00000006757 PNPLA4 8.903878906351006 9.301906026791432 12.79937254361732 14.729200737359381
ENSG00000006788 MYH13 0.01250794253206243 0 0 0
ENSG00000006831 ADIPOR2 49.27380571796292 50.64121413645287 49.156559974555584 63.372956269909416
ENSG00000006837 CDKL3 11.824082380699863 15.672724505554159 35.19119293582437 31.198919343209056
ENSG00000007001 UPP2 0.2637041256748528 0.3129447132400509 0.9913991276598692 0.7432414553984252
ENSG00000007038 PRSS21 0 0 0 0
ENSG00000007047 MARK4 25.308612592548677 20.17542662924173 31.74183758715695 20.58717509107524
ENSG00000007062 PROM1 0.2181434536311065 0 0.15581119209636063 0
ENSG00000007080 CCDC124 15.723575045594261 16.877670950509607 31.84765618139269 43.654423745439026
ENSG00000007129 CEACAM21 10.45596663353673 22.28975999876997 10.904068238303887 2.5119870683923864
ENSG00000007168 PAFAH1B1 99.12106286672758 100.57695530794248 77.13831367909687 86.60398909552717
ENSG00000007171 NOS2 0.018218948059762603 0 0.013607922260953509 0.024584445415239648
ENSG00000007174 DNAH9 0 0.00782379801980873 0.2871012925292187 0.1487551996686519
ENSG00000007202 KIAA0100 45.89755351676105 36.797167657971166 52.627832660577944 60.58410114533122
ENSG00000007216 SLC13A2 0 0 0.04483066722022122 0
ENSG00000007237 GAS7 0.24438603802760414 0.5597696068656455 0.08894768395234277 0.11297206016965107
ENSG00000007255 TRAPPC6A 2.9671907747331105 3.415129899076724 4.136954689074607 3.2031153236178365
ENSG00000007264 MATK 0 0 0 0
ENSG00000007306 CEACAM7 0.08236197845727662 0.04529398443612105 0 0.26512125751340493
ENSG00000007312 CD79B 0 0 0 0.12329872727502433
ENSG00000007314 SCN4A 0 0 0 0
ENSG00000007341 ST7L 11.604541095730674 12.768546447085441 19.143208720511517 21.445492817159398
ENSG00000007350 TKTL1 0 0 0.06553545072971927 0
ENSG00000007372 PAX6 0.20412297146568972 0.3103769601757555 0.5827495568529182 0.5951792605619742
ENSG00000007376 RPUSD1 15.821061210876946 14.8032517573197 8.464209293846647 9.036236569363497
ENSG00000007384 RHBDF1 29.673572877599046 30.085715745913202 26.80738151346041 23.13209718441445
ENSG00000007392 LUC7L 21.911739750250256 21.010941425694533 44.51097593386582 38.280073468599824
ENSG00000007402 CACNA2D2 0.05943968595588138 0 0.20197641090890592 0.1520429919134525
ENSG00000007516 BAIAP3 0.36918641912946937 0.5088513753167608 0.2510897157209912 0.22548516452650924
ENSG00000007520 C16orf42 15.828154612460802 16.72822453090668 18.360573746621004 22.37502245014125
ENSG00000007541 PIGQ 14.669297079768139 15.43412789897959 16.198237115534496 16.642382075787168
ENSG00000007545 CRAMP1L 7.684424952224583 9.676316810673697 15.791063037554919 13.95369168101582
ENSG00000007866 TEAD3 42.885333410564954 32.98434048861678 16.62072516301481 16.147670688506995
ENSG00000007908 SELE 0 0 0 0
ENSG00000007923 DNAJC11 35.24506987457306 28.415207473918677 47.5342874632581 58.839991511769256
ENSG00000007933 FMO3 0.7760316840375144 0.16471407779698088 2.1970636089301716 1.5767792167366077
ENSG00000007944 MYLIP 0.9295804389720814 11.92844957190668 0.7564661369431397 8.035180003434489
ENSG00000007952 NOX1 0.2936593366431262 0 0.1631512645808336 0.3250297055062289
ENSG00000007968 E2F2 1.7534187071852148 1.7687627530321943 0.5663019301099348 2.5487721058562927
ENSG00000008018 PSMB1 124.72382862767395 126.95020717768841 101.2309086317711 134.82154785127284
ENSG00000008056 SYN1 0.02362322029322027 0.03503711640967309 0.08715889313668129 0.06375382024536304
ENSG00000008083 JARID2 37.72048336924105 24.89305209009871 35.24398893357107 25.12245155539407
ENSG00000008086 CDKL5 5.868173266432388 6.438996373174088 7.626875242121682 5.305758651257881
ENSG00000008118 CAMK1G 0.1407004420905949 0.5015838909472004 2.895535853560794 1.1646980678572705
ENSG00000008128 CDK11A 35.92943123450658 37.27941523849288 41.37101110512083 57.935986513139525
ENSG00000008130 NADK 35.68613060086175 28.513386684940674 29.817123374465783 38.68232428292781
ENSG00000008196 TFAP2B 0 0 0 0.008638992085623189
ENSG00000008197 TFAP2D 0 0 0 0
ENSG00000008226 DLEC1 0.6024922857532609 0.6833830107754926 0.7738238558542004 0.6613541387818056
ENSG00000008256 CYTH3 15.770882508740963 24.051359500268443 27.350693079889677 38.35543000213576
ENSG00000008277 ADAM22 0.06497316375959097 0.45472967827323313 0.49319064102107557 2.7452602000246507
ENSG00000008282 SYPL1 113.16162271025713 71.2026313854428 151.18174856861273 73.5929986483455
ENSG00000008283 CYB561 22.25948597410202 20.333973009716285 4.99873775277154 12.258780468470842
ENSG00000008294 SPAG9 100.7707533471939 98.40540179507974 112.77433156137725 91.33659867718484
ENSG00000008300 CELSR3 0.3842754169882634 0.8728960847551962 0.5600695118390344 1.3866500825769594
ENSG00000008311 AASS 2.947199121226774 5.841655939147666 16.798108847735744 24.18644882948166
ENSG00000008323 PLEKHG6 2.980226469987739 1.5040278827677598 3.0340170338599037 3.7164372478770913
ENSG00000008324 SS18L2 10.309002896480346 11.639956540187313 7.33938558774519 9.851620040182718
ENSG00000008382 MPND 4.12449061711042 3.1780302835341954 3.5141964162317474 2.8849281766319486
ENSG00000008394 MGST1 620.8831292855346 555.6626661815245 246.8207886345235 284.77679408850804
ENSG00000008405 CRY1 3.3000850222648004 3.79291089180526 3.1614569162316264 9.45068084603072
ENSG00000008438 PGLYRP1 0.08185353861332718 0.24576646949877473 0.24454904565958271 0.3313567576156382
ENSG00000008441 NFIX 0.09674417877514521 0.2115228292639808 0.4328673849842959 1.6510059418596856
ENSG00000008513 ST3GAL1 8.709884710041946 9.367747059958894 14.501861878655037 18.919292975619495
ENSG00000008516 MMP25 0.3171824621266429 0.5396622059410595 0.552294323172451 0.285332800723002
ENSG00000008517 IL32 4.42287338961146 17.971569330754484 5.5738174839024985 22.948847037230983
ENSG00000008710 PKD1 19.456467730484476 14.882766718107701 23.818029160108964 23.864966836213366
ENSG00000008735 MAPK8IP2 1.5957674601539502 0.368596403322209 0.0684599646405152 0.029818791300946827
ENSG00000008838 MED24 23.464255067549498 21.9722557601107 39.58280708518486 49.597861312121324
ENSG00000008853 RHOBTB2 1.6516001689398787 4.0938310295018745 26.332708459187575 22.671534550289863
ENSG00000008869 HEATR5B 21.570531177287485 18.42120634227573 21.74844769081541 17.64495866382564
ENSG00000008952 SEC62 49.6384110895987 54.230114052354104 58.60215824509496 54.08675243646556
ENSG00000008988 RPS20 1438.4104605919752 1431.0947277983723 1784.2682678095402 1468.4562826742867
ENSG00000009307 CSDE1 458.6886480157717 385.1147268392217 489.2637528790464 495.5776205721821
ENSG00000009335 UBE3C 48.74711172204866 50.51904186319143 101.87356789644659 100.71940146231712
ENSG00000009413 REV3L 7.914742834406695 8.700192148069666 35.467236596647254 38.57256227841249
ENSG00000009694 ODZ1 0.06489362628359281 0.023774060187786834 0.20656376668940862 0.02729184956895734
ENSG00000009709 PAX7 0 0 0 0
ENSG00000009724 MASP2 1.0360247857244607 0.7713820107616141 2.236561055185382 1.7948083236943488
ENSG00000009765 IYD 0.5309364823965872 0.8551921965104707 2.170422165007672 1.7994055831437616
ENSG00000009780 FAM76A 10.114570039978357 14.00512559056346 9.726699513631594 15.71872514298172
ENSG00000009790 TRAF3IP3 11.075320394996423 28.788824772792253 13.302556950588293 7.174604724736931
ENSG00000009830 POMT2 2.302392895407502 2.4952011636946696 3.9877361741701756 5.897277932568785
ENSG00000009844 VTA1 43.03552610831566 37.41555006525545 33.64816396414859 43.91899778388791
ENSG00000009950 MLXIPL 0.19480550043383033 0.3726513574463694 0.9652936390561364 1.03926079591756
ENSG00000009954 BAZ1B 12.999891023995193 18.46140445584855 25.293456162796105 35.72633883451819
ENSG00000010017 RANBP9 66.93859385893526 57.04234166182482 26.58311354139559 28.33278100241831
ENSG00000010030 ETV7 0 0.13025979322913753 0.12562833831312278 0.0567409000183731
ENSG00000010072 C1orf124 13.713500419557588 13.933988688002776 10.409122875523567 18.74753513733258
ENSG00000010165 METTL13 12.34393386399218 14.090965434765353 18.299692076601875 23.588075871583204
ENSG00000010219 DYRK4 5.82014863634812 6.28622235218412 11.607177814832953 22.687473071021873
ENSG00000010244 ZNF207 108.36750880375294 117.95818547331861 89.1894752248329 102.60319841457604
ENSG00000010256 UQCRC1 147.27753497488683 174.40865040907988 264.2941038268337 284.46162769206796
ENSG00000010270 STARD3NL 6.025140720718427 14.00543652512365 21.632221091595984 28.05498541696593
ENSG00000010278 CD9 546.4169025101564 478.9904190996439 146.0953035663623 179.44184840763268
ENSG00000010282 HHATL 0 0 0 0
ENSG00000010292 NCAPD2 19.42605269886301 36.210486272968296 143.3500442244248 215.65319716095698
ENSG00000010295 IFFO1 0.22262163859262848 0.9251099140736428 2.2932805037522503 1.8899451525481823
ENSG00000010310 GIPR 0.48782371533603 0.9904529604195855 0.0560554798694454 0.1779625453861716
ENSG00000010318 PHF7 1.769511896099455 2.6955613489465184 9.388742197604932 11.75853436408448
ENSG00000010319 SEMA3G 0.015175568408616445 0 0.20375007603961837 0.02047774284020477
ENSG00000010322 NISCH 26.7315763349594 34.7451992528942 57.29461555117481 54.043754008692524
ENSG00000010327 STAB1 0.17655979630907875 0 0.1962421309391536 0
ENSG00000010361 FUZ 4.777922541212594 10.10906807661708 3.3152191917095486 9.639339364005677
ENSG00000010379 SLC6A13 0.6415081544210489 0.3153340476870578 0 0
ENSG00000010404 IDS 53.03630751888663 58.506289391313864 40.64763543884423 58.53717691360211
ENSG00000010438 PRSS3 28.189571968810302 51.71013079362588 7.278236544001029 24.557691700527275
ENSG00000010539 ZNF200 3.008333733352911 2.986029725278644 1.8547709178881886 3.006570554764379
ENSG00000010610 CD4 0 0.10689117372007667 0.1278562021944074 0.4458130663380072
ENSG00000010626 LRRC23 6.149060188705085 7.912942034654853 8.004121653133874 14.25905337818075
ENSG00000010671 BTK 0.10132108901143726 0.4957532167730803 0.10529195021454256 0.48112812219841666
ENSG00000010704 HFE 4.637494656275669 7.674599528333664 7.932528823750555 11.062498974618478
ENSG00000010803 SCMH1 1.6581087811998672 4.466878603264046 16.51757711260845 22.60643175576052
ENSG00000010810 FYN 19.93209968619184 29.00847945332854 41.79139981010897 43.195026088955636
ENSG00000010818 HIVEP2 17.30932745859477 14.47488981551872 27.77432556931859 18.66108435361951
ENSG00000010932 FMO1 0.04515524869912024 0.20803174111371936 0.15275263863072885 0.390277196579834
ENSG00000011007 TCEB3 19.826596239800693 24.121848283547166 23.39498418298858 30.88700275286915
ENSG00000011009 LYPLA2 83.75961660095295 66.78391100636038 64.09011360434353 59.918978676546345
ENSG00000011021 CLCN6 6.252276445234328 8.623137713470863 16.16059111164831 23.278463691950456
ENSG00000011028 MRC2 2.7835013326686777 2.8228728544861696 14.45026188898069 9.162183164012015
ENSG00000011052 NME2 80.69433475698153 78.8437155789003 147.29646845773988 185.09284754798284
ENSG00000011083 SLC6A7 0.019947501006609147 0 0 0
ENSG00000011105 TSPAN9 1.8146681469548536 4.77728354966987 6.927114868840158 10.353643249222625
ENSG00000011114 BTBD7 11.936213106730344 16.554004244968848 18.294122101153135 30.289630429453666
ENSG00000011132 APBA3 4.154067084626354 5.397826797006178 4.257239253983836 6.717827821731731
ENSG00000011143 MKS1 2.5548730288097183 3.4207254405739094 4.265789654408734 7.949549050653151
ENSG00000011198 ABHD5 133.74611491219648 70.24227257270483 12.692071327197116 17.552303561524706
ENSG00000011201 KAL1 0.3003689897135019 0.182500356072687 0.40814189781521526 0.36100637234148975
ENSG00000011243 AKAP8L 33.08532721221788 30.728779427399292 22.46055437364056 24.610540660585347
ENSG00000011258 MBTD1 5.463741075968458 6.128658440236513 9.360751138306808 7.559913485692134
ENSG00000011260 UTP18 13.169720323368752 16.296771293400457 24.871405001706908 31.273533941648882
ENSG00000011275 RNF216 10.643406538368453 13.351002749773421 21.562454210049406 24.155205049860307
ENSG00000011295 TTC19 9.438553686264532 13.120790729273113 23.665264983288445 23.007061163136783
ENSG00000011304 PTBP1 44.5911215335444 57.27618976887036 75.8619753534354 114.8291094043432
ENSG00000011332 DPF1 1.0536657198377155 0.6437354165632209 3.3066808560059755 5.885303233740256
ENSG00000011347 SYT7 2.6749831999493123 8.97470833449081 1.798417251839632 4.069987419941327
ENSG00000011376 LARS2 14.818447896594867 18.826180647528844 27.21346925686911 37.95318060543937
ENSG00000011405 PIK3C2A 44.30138801334152 46.244846493300216 56.68952118590273 68.69782330208588
ENSG00000011422 PLAUR 31.144179669647645 77.28595901964836 20.280784902113016 14.96000527217374
ENSG00000011426 ANLN 2.499129716503649 33.38414180405883 125.4225524564084 321.27406196748876
ENSG00000011451 WIZ 4.445072546441268 3.132090217269603 13.334083798458593 14.529442515557975
ENSG00000011454 RABGAP1 69.77165854434932 61.61496102209523 44.34327382295095 40.87531286738698
ENSG00000011465 DCN 16.39572869201881 13.898460080126227 16.558983515522783 12.120769291096176
ENSG00000011478 QPCTL 3.502168121592696 5.062688368885463 9.10575440832483 10.606399140862301
