symbol	log2FoldChange	stat	padj	expected_count.none	TPM.none	FPKM.none	expected_count.MC	TPM.MC	FPKM.MC
ICA1	0.5761002802775091	1.1008625624640993	0.39234810772187373	24	0.9700000000000001	0.77	23	1.3375	1.0275
DBNDD1	3.7520591669261067	6.64212304228181	4.20077002798799e-10	4	0.10333333333333333	0.07666666666666666	42	1.26	0.97
ALS2	-0.0755696624292154	-0.505898817425212	0.7203234866838938	1757	24.776666666666667	19.393333333333334	1084	23.5475	18.125
CASP10	1.2173976713503385	4.9259981437579725	5.552850268987922e-6	374	6.1499999999999995	4.866666666666666	540	14.5375	11.1725
CFLAR	0.5189381802774808	1.9989138868507312	0.09207831029377116	1659	38.86333333333333	30.80333333333333	1466	61.4	47.215
TFPI	0.8400143811718643	3.040099760867945	0.00713141266624692	1796	11.296666666666667	8.82	2122	18.23	14.0225
C2orf56	-0.29843027763068347	-2.033523362091466	0.08594224461901703	664	29.183333333333334	22.92	354	21.45	16.5125
RBM5	0.4162292235007877	3.8100524874724897	5.776582326876817e-4	2534	74.87	58.49666666666666	2182	93.68	72.1075
MTMR7	0.7892478045635363	2.0437253231630614	0.08417896131598071	34	0.6433333333333333	0.5	40	1.0675	0.8225
SLC7A2	-0.007225812147056082	-0.016966527412158983	0.9908445837676086	139	1.1300000000000001	0.8866666666666667	85	1.0750000000000002	0.8225
ARF5	0.08302969957673273	0.4942501059959925	0.7272478707442342	3918	200.56666666666666	157.87333333333333	2618	202.53	155.9075
SARM1	0.9344331029270043	1.8580307929663176	0.12091495589421379	16	0.09666666666666666	0.07666666666666667	18	0.19	0.145
PLXND1	0.9367771220207999	1.064720443141968	0.4096354167010718	11	0.41	0.32	14	1.0150000000000001	0.7775000000000001
AK2	-0.8159528128519521	-5.1563951371062045	1.8365922304138642e-6	6802	249.06333333333333	195.54333333333332	2537	142.2925	109.57249999999999
CD38	1.0344516527753973	1.3886785777504471	0.2639052534102515	5	0.28	0.21666666666666667	6	0.2925	0.2275
FKBP4	-0.4704051581299273	-2.561183091510532	0.026123017191818976	4638	126.92333333333333	99.59	2174	91.0325	70.05
KDM1A	-0.3271913637656685	-1.7975581477461433	0.13522648369152074	6374	107.58333333333334	83.98666666666666	3311	80.4075	61.94
RBM6	-0.31290283889255566	-1.7848630156174734	0.1382281590825376	1947	40.50333333333333	31.8	1017	35.005	26.939999999999998
CAMKK1	1.6319648901027282	2.071757017174506	0.07927687101719842	13	0.19333333333333336	0.14666666666666667	25	0.5675	0.4375
RECQL	-1.4770605072089344	-6.683081060633452	3.235880599613532e-10	3324	76.80333333333333	60.306666666666665	774	26.815	20.6425
CCDC132	0.8500397161270835	4.199334279216763	1.3033574544151405e-4	1085	29.496666666666666	23.18	1280	56.932500000000005	43.7975
ARHGAP33	-1.2227488051677866	-2.26020668474186	0.05321435121855108	19	0.36	0.2833333333333333	5	0.1125	0.0825
NDUFAB1	-0.5685181296645506	-3.862703689286539	4.7459563588297303e-4	2033	128.61	101.35666666666667	872	85.2325	65.63250000000001
ZMYND10	-0.3390548544920694	-0.8043985451685137	0.5469208223162481	26	0.6633333333333333	0.5133333333333333	13	0.40249999999999997	0.3075
ABCB5	0.10187539675049907	0.27491678827287946	0.8532584025125665	28	0.37	0.29333333333333333	20	0.3975	0.305
SLC25A13	-0.024819009005298973	-0.10362881949728472	0.9467685155144155	1346	23.7	18.603333333333335	885	23.81	18.3075
ST7	0.16949155121326545	0.9523292191422907	0.4672510849923009	425	13.753333333333334	10.73	309	14.295	11.0025
CDC27	-0.8761212214605537	-5.913497886640901	3.367423633464049e-8	5149	77.51	60.653333333333336	1855	41.9225	32.2725
SLC4A1	-0.3019963503016227	-0.0664749777582199	0.9665018647142168	0	0.01	0.006666666666666667	0	0	0
CALCR	3.5818058612278905	1.8642720483016797	0.11952746747968236	0	0	0	1	0.05	0.04
HCCS	-0.23944265823354902	-1.6350716168239343	0.17901666364889723	1044	34.78333333333333	27.293333333333333	575	28.3225	21.7975
DVL2	0.6734479422124833	3.6783900382245465	9.178645877108981e-4	1064	15.133333333333333	11.843333333333334	1094	23.325	17.935
PRSS22	6.948629675441841	7.002054344697483	4.0664222834335046e-11	8	0.25666666666666665	0.19999999999999998	656	31.45	24.080000000000002
UPF1	-0.11601623316967152	-0.6717429911425511	0.6231866362820018	2568	19.9	15.646666666666667	1502	17.94	13.8075
SKAP2	0.10029037743395085	0.4298529691986207	0.764692965211541	597	13.266666666666667	10.433333333333334	422	14.07	10.82
SLC25A5	-0.20462922348189216	-1.583685679164685	0.1949930701582222	6820	292.34999999999997	229.46	3803	250.7125	193.0075
CCDC109B	-1.024302226668466	-4.361534757624159	6.748500213068308e-5	1109	39.43	30.94333333333333	357	19.5825	15.0925
HOXA11	-1.3702104666592372	-1.9817862678684646	0.09522576193638323	14	0.27	0.21333333333333332	3	0.1075	0.0825
POLR2J	-0.22035798080565	-0.9998441618555607	0.44253573334681623	1196	82.55333333333334	64.55666666666666	653	68.59	52.82
DHX33	-0.5202744919548434	-2.6427213582728935	0.02116977903280292	1110	11.116666666666667	8.68	507	7.59	5.8375
THSD7A	4.185399100251311	3.9204977287718097	3.8286486244191775e-4	7	0.06333333333333334	0.05333333333333333	87	1.3125	1.0050000000000001
LIG3	-0.8881554816708319	-5.656723878657751	1.3801835253130006e-7	1010	15.133333333333333	11.84	356	8.2	6.3125
RPAP3	-0.5440444323922152	-2.6510519487188438	0.020711103385684312	839	20.963333333333335	16.363333333333333	379	14.035	10.805
ACSM3	-0.06815155021687955	-0.13215780765609772	0.9318261061611015	17	0.4266666666666667	0.33	11	0.4275	0.3275
AC004381.6	-1.1742934235624796	-3.7973782917298564	6.053333194370469e-4	167	2.6766666666666667	2.0866666666666664	46	1.15	0.8875
CIAPIN1	-0.5424048070854712	-3.2508281491083215	0.0037831064441616706	2105	42.39666666666667	33.18	947	28.1375	21.6625
AC004410.1	0.3553569867634028	1.5035128369659663	0.22205855327454443	218	3.353333333333333	2.6533333333333333	171	4.2975	3.31
KIAA1539	1.4595193800603576	7.6773493718273	3.4455575611810334e-13	1183	20.53	16.196666666666665	2042	55.9925	43.095
COPZ2	-0.12252645974057272	-0.07381619469672662	0.9624348604853337	2	0.12666666666666668	0.10333333333333333	1	0.1175	0.0925
MSL3	-0.4105156423070912	-2.6807328969030637	0.019161229692994337	772	26.85333333333333	21.083333333333332	371	20.1175	15.4875
CREBBP	0.7406530900478997	2.9338654995766342	0.00964714594215201	259	1.0766666666666667	0.8433333333333334	276	1.7574999999999998	1.35
MPO	-3.3558851921823836	-1.9137794693503045	0.1085585461264998	5	0.06666666666666667	0.05333333333333334	0	0.005	0.005
PON1	0.1637655914748657	0.1809709333887277	0.9054494310597392	18	0.2833333333333333	0.22333333333333333	13	0.3225	0.2475
C2orf3	-1.1801751367040998	-4.904852729904883	6.147783589533459e-6	681	15.276666666666667	11.933333333333334	206	5.8325	4.4975000000000005
WDR54	-1.0294510202569576	-3.5786329244777884	0.0013006628906617104	1280	60.093333333333334	46.86666666666667	406	27.802500000000002	21.435
CROT	-0.23692233186395523	-1.117838530469402	0.3839291350942641	430	8.623333333333333	6.7700000000000005	246	7.2475	5.575
ABCB4	-0.8704498872008527	-1.0839116294504616	0.40081886055003446	10	0.39666666666666667	0.31	3	0.275	0.21000000000000002
MLL5	0.5359138872845318	2.845235275506814	0.01238636657163074	630	15.833333333333332	12.42	594	21.37	16.442500000000003
RHBDD2	0.9763318187246492	3.7784019875274173	6.48185158422217e-4	355	12.856666666666667	10.006666666666666	439	26.6725	20.535
IBTK	-0.44722313329451374	-2.168583745013931	0.06504510638410142	3787	35.443333333333335	27.816666666666666	1856	25.89	19.915
ZNF195	-0.13993286045702988	-0.5134846861451334	0.7164890230310336	707	24.773333333333333	19.363333333333333	446	23.0325	17.7325
MYCBP2	0.0723325032515284	0.3180026431794058	0.8277582386427619	2402	16.259999999999998	12.643333333333333	1679	13.5	10.39
FBXL3	-0.02931047810740295	-0.17626723583350276	0.9081075237656238	2232	44.24666666666666	34.63	1439	41.864999999999995	32.2075
ITGAL	0.44918054852210215	0.9124347025058048	0.48738532721410216	14	0.13666666666666666	0.10666666666666667	13	0.1825	0.14
PDK2	1.373462321068654	3.0509287172940396	0.006916841666698981	47	2.4133333333333336	1.8733333333333333	79	5.74	4.422499999999999
ITGA3	-0.5945758344166854	-2.6694990406908405	0.0197244795905211	23012	395.85333333333335	311.0133333333333	9585	257.17	197.965
ZFX	-0.027036094287761082	-0.19957854110520254	0.8954284778954638	1339	17.15	13.423333333333334	863	15.9325	12.2575
LAMP2	0.8409574889311163	5.449274876879302	4.1454433047050953e-7	4637	85.88	67.43	5309	153.0175	117.6675
GGNBP2	0.1557894505268293	1.1376692196136897	0.37421717338196864	2443	39.35	30.896666666666665	1722	42.3825	32.6175
ITGA2B	-0.9319215757152659	-0.5910706358702692	0.6704349283308101	3	0.05666666666666667	0.04666666666666667	1	0.025	0.0175
ASB4	0.6347994585437722	1.4497319219231473	0.24082764958637065	29	0.3566666666666667	0.27666666666666667	30	0.52	0.4
GDE1	0.424443147541035	2.278215937479259	0.05109472186557152	2544	37.95666666666666	29.66	2225	48.8975	37.61
C19orf60	-0.7067455002730639	-2.285255865834434	0.050363798393605136	520	26.116666666666664	20.71	198	15.9675	12.3
CRLF1	0.3665486385043093	0.7231710885315862	0.5940720314833593	145	3.5566666666666666	2.7733333333333334	118	4.4775	3.46
OSBPL7	0.7135779438319826	1.7507889607433953	0.14709372246613647	138	1.6199999999999999	1.2766666666666666	148	2.6	1.9975
TMEM98	-1.2325256377546314	-2.618880450800484	0.022506040737134882	475	14.81	11.733333333333333	144	6.5649999999999995	5.045
KRT33A	7.80198323035148	5.90881005559315	3.460316084246816e-8	0	0	0	27	1.425	1.0925
MAP3K14	-1.6907638272948164	-4.717555035966367	1.4501472269179957e-5	186	2.0566666666666666	1.6033333333333333	37	0.58	0.45
SYNRG	0.959873318822037	4.8291187249267695	8.776336508498848e-6	727	7.84	6.1466666666666665	890	15.08	11.5975
TMEM132A	1.6996304718475226	6.621333830645044	4.791150804681096e-10	2926	97.43333333333334	76.68666666666667	6088	299.46500000000003	230.3025
AP2B1	-0.7608005207477107	-3.9489454552376886	3.445637024444248e-4	8310	83.79	65.73333333333333	3084	46.822500000000005	36.0725
TAC1	2.0425881142806857	1.9339952136627208	0.10454117960398922	4	0.21000000000000002	0.17	9	0.81	0.62
ZNF263	-0.3788053021475307	-2.247564297862243	0.054779008283029264	708	10.156666666666666	7.8966666666666665	354	6.9775	5.3725000000000005
SPATA20	-1.0601898265654401	-4.837444347079473	8.433720739231831e-6	1277	41.96	33.02	399	20.1925	15.5425
CACNA1G	-0.055575807332533526	-0.09119278422810065	0.9537720267062908	11	0.32	0.25	6	0.2525	0.1925
TNFRSF12A	-2.0145988456197412	-6.468630272370537	1.263294223734766e-9	3572	173.27666666666667	136.15333333333334	536	40.6325	31.2675
MAP3K9	0.7308417229749654	2.4142031071666197	0.03730311944820333	851	8.363333333333333	6.583333333333333	911	13.600000000000001	10.455
RALA	-0.11646950351498643	-0.6441859340372663	0.6390994454791172	1970	56.39	44.483333333333334	1157	46.3025	35.6475
AC093799.1	0.3311872572854237	2.3693912802673136	0.04145687189839286	1982	41.88333333333333	33.07666666666667	1564	50.685	39.015
JHDM1D	2.1230023277441634	8.066318559566046	1.7815062166455794e-14	570	6.23	4.883333333333333	1529	27.3425	21.045
ETV1	-1.20670976631885	-2.62407014798069	0.02220478608325671	58	1.5033333333333334	1.18	16	0.5975	0.4625
AGK	-0.3474411175355906	-2.292260831998893	0.04955552075579538	1096	30.1	23.566666666666666	547	22.044999999999998	16.98
TTC22	0.742326036513946	2.9958215055677395	0.008080613959069458	110	1.5166666666666666	1.1933333333333334	119	2.66	2.05
PHTF2	-0.6648027028926801	-3.4832393301205844	0.0017955759689843036	695	12.51	9.793333333333333	281	7.0600000000000005	5.4350000000000005
FARP2	-0.06620678391985799	-0.31384381123568356	0.8303844194291526	661	37.806666666666665	29.53333333333333	396	34.075	26.245
GGCT	0.8448316258858939	3.751734450565708	7.124448730750373e-4	1625	70.72333333333333	55.42333333333333	1803	119.3325	91.855
DBF4	-2.1052720397217097	-7.205252522677807	1.0089852813619396e-11	1280	39.769999999999996	31.05	190	9.47	7.3025
TBXA2R	1.0649206207705908	3.0866825060113507	0.006239192687907194	30	0.5233333333333333	0.41	40	1.0475	0.8049999999999999
IFRD1	-0.26813067841848126	-0.9558790280463407	0.4652254840438447	1069	42.303333333333335	33.17666666666667	591	35.865	27.575
COX10	-0.4345969612004261	-2.241206884593427	0.055565655290317505	394	8.926666666666666	6.976666666666667	186	7.005	5.3925
GTF2IRD1	1.9531494778534841	12.621703096270936	2.892356877089777e-34	601	9.703333333333333	7.62	1471	41.97	32.295
PAF1	-0.10048854491556349	-0.5425577743449284	0.6988022562721528	1848	42.20333333333333	33.10333333333334	1110	37.945	29.1725
VPS41	0.4997866121408395	3.288093219378762	0.003369047113556416	1690	45.03	35.21333333333334	1552	63.555	48.8775
ARHGAP44	0.25783075218293244	0.46441116833100654	0.7447660604843968	44	0.5466666666666666	0.42666666666666664	34	0.73	0.5675
ELAC2	-0.6697078008079829	-4.241703622790795	1.1000359287716549e-4	3303	75.23	58.78666666666667	1375	44.5525	34.2925
SCIN	1.0880413236552164	1.4299150872824697	0.24838652215072707	5	0.15333333333333335	0.11666666666666667	6	0.1925	0.1475
ARSD	0.7497801630147056	1.4630006944917076	0.23600154502288798	20	0.7966666666666667	0.6266666666666667	22	1.3075	1.0050000000000001
PNPLA4	0.040938585341999935	0.22679772199614873	0.8800474005605747	302	12.276666666666667	9.58	206	11.2625	8.6725
MYH13	-0.018759230087045643	-0.026730518960547345	0.9860437469839265	44	0.42333333333333334	0.3333333333333333	28	0.42000000000000004	0.32
ADIPOR2	0.2911377578153208	1.6164076540362817	0.18457402160356431	3503	58.55	46.056666666666665	2757	74.155	57.01
CDKL3	0.5752555471938353	2.0873594245430462	0.07687597845764066	234	7.053333333333333	5.56	227	10.535	8.1
PRSS21	-0.009692686090660874	-0.0022929359083483725	0.9987302949765176	6	0.35333333333333333	0.26333333333333336	4	0.305	0.235
MARK4	1.2531223876491937	4.5804657044318615	2.655797422003104e-5	300	5.13	4.016666666666667	433	11.49	8.845
CCDC124	-0.7290458667670032	-3.5679997835493715	0.001349841711039623	1282	58.266666666666666	45.9	482	34.5325	26.607499999999998
PAFAH1B1	0.33775124801073253	1.952994785812557	0.10074553453547483	6520	98.88333333333334	77.67666666666666	5275	121.8725	93.79
DNAH9	-0.4422459601185318	-0.43545750642845654	0.7614393078759535	5	0.06333333333333334	0.05	2	0.0525	0.04
KIAA0100	0.17677298650398063	1.3756826083031026	0.26896263775586715	9429	55.98	43.81333333333333	6971	61.27	47.14
GAS7	0.9760486097316244	1.3674617425473445	0.27226978447599365	6	0.06333333333333334	0.05333333333333334	8	0.15	0.1125
TRAPPC6A	0.4209784742614994	1.2708822822009254	0.3131297360217825	59	3.45	2.71	51	4.5775	3.5324999999999998
ST7L	0.04481555827928234	0.29097499049872044	0.8438000523235406	447	18.82	14.709999999999999	303	20.682499999999997	15.915
PAX6	-0.20476016120201118	-0.42740685634712544	0.7661008936218028	21	0.21666666666666667	0.16666666666666669	12	0.1525	0.1175
RPUSD1	-0.06438243969150932	-0.32366519024024604	0.8242705942088943	719	15.783333333333333	12.316666666666666	450	14.4525	11.1175
RHBDF1	1.0080688453395714	4.6093653613014425	2.3404627384903403e-5	714	20.02	15.746666666666668	888	40.1025	30.835
LUC7L	-0.028066311140388524	-0.15581067027412077	0.919352972870491	915	31.82	24.94333333333333	585	27.72	21.3275
CACNA2D2	1.018720461639286	0.8340650051711401	0.5311294699130726	1	0.02666666666666667	0.016666666666666666	2	0.03	0.02
BAIAP3	0.5692239658778716	1.1195452429815986	0.38318120598499184	15	0.14666666666666667	0.11666666666666667	15	0.21250000000000002	0.16
C16orf42	-0.39580843060665605	-2.1201800792161514	0.07186191791381424	1218	43.34	34.083333333333336	582	32.2575	24.855
PIGQ	-0.036754527231006244	-0.1851439001504287	0.9032523862811043	610	16.096666666666668	12.61	392	15.245	11.7425
CRAMP1L	0.16994515600865592	1.3614436953799978	0.2747319192540218	544	5.156666666666666	4.05	398	6.055	4.6625
TEAD3	2.442113411298793	9.548573884068583	6.173674832972024e-20	342	6.666666666666667	5.243333333333333	1122	36.2925	27.91
DNAJC11	-0.3194247191494526	-1.4834365889572132	0.22898479096174396	2200	56.593333333333334	44.49666666666667	1173	49.03	37.7325
FMO3	0.8520019405432815	0.6210741456113669	0.6529197344958461	75	3.11	2.353333333333333	84	4.755	3.67
MYLIP	1.8238048466225878	2.5359350875777644	0.02776796801908946	23	0.45666666666666667	0.36	54	1.595	1.225
NOX1	-0.34747415003486737	-0.3991795003796038	0.7811193684034994	6	0.28	0.22	3	0.2225	0.16999999999999998
E2F2	0.3313125066598673	0.8823464635727684	0.504070023050281	57	0.71	0.5466666666666666	45	0.8925000000000001	0.6849999999999999
PSMB1	-0.30216655355856	-2.3801543963222986	0.040482601343013985	5229	249.79333333333335	196.15333333333334	2729	194.535	149.745
JARID2	0.5906585086701858	4.488798828175114	3.956302115388011e-5	2136	20.3	15.959999999999999	2027	31.5575	24.295
CDKL5	1.950366311724754	5.734533582438815	9.091316290681937e-8	97	1.6099999999999999	1.26	229	5.3875	4.1425
CAMK1G	-0.9192344221919021	-1.7036846226851126	0.15955971245552436	29	0.55	0.4266666666666667	10	0.34750000000000003	0.27
CDK11A	0.11802056084656412	0.8791054956085091	0.5059882046836641	1103	41.24666666666667	32.35	761	43.9075	33.792500000000004
NADK	-0.24344205645697886	-1.690719923855136	0.16293688316759686	1732	45.67666666666667	35.95	956	40.06	30.822499999999998
DLEC1	2.5672360092150828	4.377306014462149	6.321534598563624e-5	8	0.07666666666666666	0.06	28	0.4725	0.365
CYTH3	0.09875429074144265	0.5714877170482777	0.6819078689245398	1316	23.043333333333333	18.153333333333332	896	24.450000000000003	18.795
ADAM22	0.07511485932652004	0.2609428410321906	0.8611772250602896	81	1.1733333333333333	0.9233333333333333	58	1.07	0.825
SYPL1	1.2331042658394966	4.012608356350296	2.72078701630353e-4	2410	70.17666666666666	55.26	3738	166.6275	128.1475
CYB561	2.3164660676732085	8.186762378649794	7.029122240912691e-15	103	1.7766666666666666	1.39	346	9.9325	7.635
SPAG9	0.34360282382791735	2.3949899793200875	0.03910910006477133	6817	130.68333333333334	102.65666666666667	5480	155.0275	119.3025
CELSR3	0.2919393099454199	0.7136670495546615	0.5996849024298609	60	0.2866666666666667	0.22333333333333336	49	0.28	0.2125
AASS	-0.40845677319437995	-1.8901425395835278	0.11371720553983815	991	14.926666666666668	11.663333333333334	498	10.845	8.34
PLEKHG6	1.4205263881687653	3.6148250404088733	0.0011487597613488404	19	0.67	0.5233333333333333	33	1.5350000000000001	1.18
SS18L2	-0.2715944811956444	-1.8549409084569852	0.12155440511539149	636	35.47333333333333	27.85333333333333	339	28.877499999999998	22.235
MPND	0.3647332197193869	1.4661915138862875	0.2350303732476702	199	5.663333333333333	4.446666666666667	165	7.1875	5.5375
MGST1	1.5637819714113983	7.901101693309381	6.414655179335847e-14	3384	306.27666666666664	239.48	6485	902.6625	694.3225
CRY1	-0.5765483190431812	-2.5352535771757045	0.027809188167176264	637	10.413333333333334	8.14	277	6.055	4.655
NFIX	-0.808602327176183	-0.9851350892865555	0.4499199950182145	9	0.12	0.09333333333333334	3	0.105	0.08
ST3GAL1	0.2651063164763871	1.0158446952041384	0.4343529273236111	1184	13.953333333333333	11.02	911	15.415	11.855
MMP25	0.2131171706065787	0.330081863948039	0.8202071229364981	12	0.14	0.11333333333333333	8	0.1625	0.1225
IL32	0.36312335213628105	0.8396627057520505	0.5281632802639735	47	2.2800000000000002	1.8	38	2.955	2.2675
PKD1	0.06312532555160053	0.33020705997030797	0.8201589776021084	1267	14.493333333333334	11.33	848	12.3375	9.5025
MAPK8IP2	3.2793972130421816	4.186748034131901	1.3735805633939742e-4	6	0.10666666666666667	0.08333333333333334	36	0.8674999999999999	0.6699999999999999
MED24	0.024956064188426167	0.14595845860185916	0.9239455999536494	1523	28.05	21.893333333333334	1001	26.61	20.485
RHOBTB2	-1.9490383904548916	-5.974614996574088	2.392308361758437e-8	841	11.726666666666667	9.223333333333333	136	2.9975	2.31
HEATR5B	0.3994473970356723	2.0014285818711985	0.09157644372036253	1653	15.886666666666667	12.503333333333334	1417	21.0775	16.215
SEC62	0.0970354683644364	0.4328990286366742	0.7630811028789125	2433	79.67666666666668	62.19333333333333	1691	81.8825	63.0175
RPS20	-0.2684086484978378	-1.7861939686245227	0.1378822935008616	35540	3297.1966666666667	2601.2366666666667	18320	2705.0425	2081.5775
CSDE1	0.10500593340104587	0.9201331011296636	0.48332314714339975	20063	456.67	358.73333333333335	13896	503.3475	387.2725
UBE3C	-0.40296170825893396	-3.4917294551011593	0.0017501293759309903	6565	97.73666666666666	76.9	3208	73.0325	56.2275
REV3L	0.20116270853775858	0.900041297638363	0.49427613155004585	1042	15.446666666666665	12.07	808	17.82	13.71
ODZ1	2.276292216006948	1.8814233767263082	0.11564427309978988	6	0.07333333333333333	0.056666666666666664	17	0.17250000000000001	0.1325
MASP2	0.7424451117746722	2.074605935039098	0.0788297560603283	32	0.6066666666666667	0.47333333333333333	35	0.955	0.7324999999999999
IYD	0.8460103985824144	2.3101630191003606	0.04762838466234995	46	0.37666666666666665	0.29333333333333333	55	0.645	0.495
FAM76A	-0.06495092064114338	-0.4169677934335881	0.7721028532871644	356	11.036666666666667	8.656666666666666	218	10.1175	7.785
TRAF3IP3	2.5852764739623293	11.022589054178765	2.6826053643881516e-26	223	7.793333333333333	6.163333333333333	859	40.519999999999996	31.1525
POMT2	-0.30676786750712626	-1.7360400915118408	0.1508607795182274	423	3.973333333333333	3.0966666666666667	229	3.0925	2.385
VTA1	-0.18610594765445765	-1.2735226839734197	0.312051692398828	2551	58.86666666666667	46.18666666666667	1455	51.324999999999996	39.502500000000005
MLXIPL	0.6243259905239711	1.8427809852264392	0.12434851693993468	35	0.8166666666666667	0.64	35	1.2475	0.96
BAZ1B	-0.4537898533291213	-2.683050907701899	0.01905922326199312	3124	24.413333333333334	19.07	1510	17.0525	13.122499999999999
RANBP9	1.5855189506465415	4.5527838034691515	3.0016537929666233e-5	1110	22.003333333333334	17.276666666666667	2019	63.31	48.6475
ETV7	0.5597393367129252	0.5405357884718747	0.700087643021443	9	0.23333333333333334	0.18333333333333335	11	0.315	0.2425
C1orf124	-0.30989826471576654	-1.8846657612571984	0.11490671607524595	879	21.509999999999998	16.83	466	16.93	13.03
METTL13	-0.35353748597804185	-2.6798578349228834	0.019202032565097588	1186	22.726666666666667	17.843333333333334	610	17.2775	13.2925
DYRK4	-0.8732580150824621	-6.2818775876884265	3.9669114911258815e-09	636	37.64333333333334	29.39666666666667	224	18.625	14.342500000000001
ZNF207	0.20863270616575702	1.2544591520707882	0.320246752348183	8676	185.93666666666667	145.23	6464	191.7425	147.5375
UQCRC1	-0.21771689864440325	-1.4577254867510758	0.23797502638470994	7779	341.35	266.2033333333333	4316	257.135	198.0125
STARD3NL	-0.9347758498354031	-6.021518253054106	1.834963931886369e-8	1635	52.376666666666665	41.23	553	27.895	21.475
CD9	1.8991336969655968	9.44809393253588	1.517965537453021e-19	4465	205.8	161.97	10364	745.8575000000001	573.4225
NCAPD2	-1.527143682294265	-5.26653387883449	1.0589667695015293e-6	4395	77.16666666666666	60.40333333333333	974	31.7275	24.46
IFFO1	-2.078758131078267	-5.823769261994945	5.5586008152846726e-8	201	3.2533333333333334	2.58	30	0.6925	0.535
