symbol	log2FoldChange	stat	padj	expected_count.none	TPM.none	FPKM.none	expected_count.MC	TPM.MC	FPKM.MC
AC004381.6	-0.6889849567102356	-2.384022974572976	0.03155481183270816	139	2.68	2.055	66	1.415	1.05
CIAPIN1	-1.0855098244343788	-6.9264292964029535	2.8803523867690954e-11	1790	44.035	33.64	600	17.552500000000002	12.9675
AC004410.1	0.16522109318686476	0.7466138654352191	0.5434251641100096	210	4.1675	3.1925	174	3.9974999999999996	2.965
KIAA1539	1.9650171273336676	11.160211913452404	2.140013296517846e-27	1034	21.81	16.715	2679	72.72999999999999	53.82
COPZ2	-1.7483445562429947	-1.0912916340560794	0.3585745057434497	4	0.27999999999999997	0.21250000000000002	1	0.06	0.0425
MSL3	-0.26417061587632007	-1.8389837316921256	0.10465083691967761	666	26.69	20.415	391	18.98	14.0425
CREBBP	0.9533559652170098	4.0852785224565356	1.2677420751634283e-4	271	1.3925	1.0575	338	2.2325	1.645
MPO	-2.2512902071961185	-1.4320486635753997	0.2167672128208247	4	0.07250000000000001	0.055	0	0.0075	0.0075
PON1	0.8595388507204561	0.9904277998801543	0.40906733788543903	9	0.19	0.145	11	0.2925	0.2125
C2orf3	-1.5454610294482183	-6.745922395836947	9.593687225924382e-11	557	13.375	10.2125	141	3.2075	2.3725
WDR54	-1.1981116757788666	-4.454284501665002	2.6866745827500223e-5	943	54.6325	41.935	315	19.285	14.335
CROT	-0.2093472553613833	-1.069149630117041	0.3690209525125415	517	12.934999999999999	9.8525	300	9.09	6.72
ABCB4	-0.27180122559313336	-0.3298825853546828	0.7992764009165455	5	0.115	0.08499999999999999	2	0.08	0.060000000000000005
MLL5	0.8911122242952797	5.102779915619286	1.2847909370929627e-6	589	18.01	13.7775	724	24.1425	17.865000000000002
RHBDD2	0.8790306074873738	3.6703495245246995	6.240871219937465e-4	376	16.7075	12.75	470	27.735	20.5175
IBTK	-0.3519747920704204	-1.8393465608007549	0.10459131342874586	3217	36.1175	27.565	1822	23.884999999999998	17.6825
ZNF195	-0.8239294541240714	-3.22936056613062	0.0028497694984718235	685	27.927500000000002	21.302500000000002	286	14.594999999999999	10.7775
MYCBP2	-0.10697127268884063	-0.5067439058532552	0.689402284410893	2209	17.995	13.6875	1398	12.84	9.495
FBXL3	0.2162402495392173	1.3980593896334088	0.22887470678512056	1716	42.29	32.3125	1377	40.825	30.252499999999998
ITGAL	0.14470693280880645	0.3064190903472007	0.8134406510154341	15	0.155	0.1175	12	0.145	0.1075
PDK2	1.9208611112777942	4.688759877536662	9.35265602488363e-6	63	4.015	3.0925	159	11.45	8.4625
ITGA3	-1.0197259624633581	-4.943182013752774	2.805418351823051e-6	24107	532.985	407.6775	9768	216.1075	160.2575
ZFX	0.044628101710751815	0.35196536081947644	0.786481864216174	1120	17.55	13.3825	800	14.9575	11.0675
LAMP2	1.0866616659310122	7.6006741592130425	2.521462618257762e-13	4135	94.8075	72.3425	6127	176.12	130.375
GGNBP2	0.3024646563586393	2.3670395751577336	0.03285988506811603	1769	34.66	26.465	1536	36.4425	26.9525
ITGA2B	-1.9421014315429097	-1.1603914061140352	0.3261936092440854	2	0.0375	0.03	0	0.01	0.0075
ASB4	1.0965454816346896	2.7072113661969452	0.013591184213448822	28	0.39	0.295	43	0.6975	0.5175
GDE1	0.6868968403378913	3.9765571229270917	1.9494856666225067e-4	2171	39.3275	30.0225	2338	52.177499999999995	38.6425
C19orf60	-0.6024563298342096	-2.067428085158157	0.06524962132828449	312	20.715	15.8675	153	11.3825	8.46
CRLF1	0.5458934098349767	1.1246113620536609	0.34262872948550643	52	1.53	1.1775	59	1.895	1.405
OSBPL7	0.040118373762192724	0.10491543269602323	0.9387502676779573	130	1.91	1.46	104	1.665	1.2375
TMEM98	-0.9130397164518382	-2.0947820198423943	0.06154482035638107	482	19.6075	15.0125	176	8.6375	6.3675
KRT33A	9.118728518538333	7.882952892767988	3.0742292932277157e-14	0	0	0	66	3.7325	2.755
MAP3K14	-3.345383219217389	-8.687955960315326	4.8017297917775357e-17	172	2.27	1.7325	12	0.185	0.135
SYNRG	1.5055169829886634	8.17334706948518	3.241109806105649e-15	628	8.477500000000001	6.4825	1126	20.07	14.8375
TMEM132A	1.49540199397798	6.290553511874893	1.737737526424957e-9	2701	115.57499999999999	88.1225	5650	260.2025	193.25
AP2B1	-1.0764294525815368	-6.02261517743339	8.622405896611578e-9	7683	93.1925	71.3	2702	36.7	27.197499999999998
TAC1	5.849717217219906	4.303456193655945	5.127327228702663e-5	0	0.0175	0.0125	8	0.8624999999999999	0.635
ZNF263	-0.7383393963585563	-4.57516173264312	1.5721727169176928e-5	556	9.69	7.3725	250	4.6875	3.4699999999999998
SPATA20	-0.8144677257157524	-3.9964263742876596	1.8032821154487916e-4	1128	43.58	33.4525	485	21.2	15.717500000000001
CACNA1G	0.13633991435770235	0.23741893142433573	0.8561047376600331	10	0.32	0.245	8	0.3325	0.2475
TNFRSF12A	-1.9593898526152331	-6.769991189123049	8.178934018113249e-11	2772	167.595	128.24	537	34.4625	25.6375
MAP3K9	1.4978839839395044	5.360444017968703	3.4232522348436044e-7	1131	13.98	10.6775	1912	31.955	23.6725
RALA	0.561167749780826	3.348171576905961	0.0019296541271213489	1573	51.92	39.667500000000004	1573	66.4025	49.1125
AC093799.1	0.868608792154021	6.710584993187937	1.207362435236326e-10	1773	45.1375	34.565	2199	67.2775	49.8075
JHDM1D	2.79291718060303	11.404617877780064	1.456941572762703e-28	349	4.9	3.73	1649	26.9375	19.9675
ETV1	-1.6535827689694393	-3.626134362721085	7.330259982867132e-4	49	1.4675	1.1175	11	0.6625	0.49
AGK	-0.6384173928552118	-4.436041911156124	2.9059274231607905e-5	856	27.88	21.3375	401	13.3975	9.9175
TTC22	0.6538849736377129	2.8793803236700137	0.008323184585991045	133	2.355	1.7974999999999999	149	3.14	2.3200000000000003
PHTF2	-0.6487484104505726	-3.605421675685019	7.890424920753225e-4	569	11.525	8.795	254	5.9275	4.375
FARP2	-0.2129139584269035	-1.077850976464704	0.3648259757631522	579	40.1725	30.7275	344	27.97	20.6725
GGCT	0.8034480886766462	3.8445661097600103	3.2535880379515536e-4	1344	72.83500000000001	55.445	1634	102.75999999999999	76.02250000000001
DBF4	-2.966392907445167	-10.557856571468045	1.2318492295070582e-24	953	33.51	25.5575	94	3.3125	2.455
TBXA2R	1.506367389301373	4.779070139720727	6.153998341784874e-6	30	0.6425	0.4875	59	1.4825	1.0975
IFRD1	0.03466622309824038	0.13331416061163928	0.9215754607471152	1007	46.152499999999996	35.2225	718	38.975	28.835
COX10	-0.6162641001065234	-3.3313809422762763	0.0020378702166233436	334	9.65	7.375	162	5.8275	4.31
GTF2IRD1	2.3312328061849903	16.29359551515543	2.626455085246678e-57	573	13.0225	9.9225	1916	54.082499999999996	39.9975
PAF1	0.5064018841353257	2.945334999276485	0.0068592043327829685	1368	38.042500000000004	29.0175	1270	44.6525	33
VPS41	0.8547598366367651	6.054693892896575	7.153191597335625e-9	1388	43.269999999999996	32.980000000000004	1745	64.335	47.64
ARHGAP44	-0.27600175227405216	-0.5005448169749072	0.693365197421823	25	0.4525	0.34750000000000003	15	0.29	0.215
ELAC2	-1.1584575897526035	-7.8505229450348	3.9201605496511566e-14	2959	83.175	63.550000000000004	964	31.4425	23.252499999999998
SCIN	0.7370214073971095	1.0960188879214918	0.3564211640045012	7	0.2525	0.1925	8	0.365	0.27
ARSD	0.9458278106750607	2.0204524358937364	0.07212415471785885	22	1.1375	0.8625	34	1.6525	1.2349999999999999
PNPLA4	0.05658866244127061	0.3316004235001041	0.7981496798742516	266	12.7425	9.74	206	9.935	7.3675
MYH13	0.18075405637874123	0.2678998653695726	0.8371592710650344	21	0.3025	0.2275	18	0.2125	0.1625
ADIPOR2	0.6753796150669477	4.047717615986583	1.4737530473952432e-4	3111	61.7975	47.3475	3233	76.775	56.802499999999995
CDKL3	0.4712986448104941	1.8298035691539722	0.10652834945015684	214	7.7475000000000005	5.9350000000000005	211	9.370000000000001	6.93
PRSS21	-0.08781066234825367	-0.022117676223179353	0.9871493563006011	2	0.125	0.1	3	0.105	0.08
MARK4	1.5220858809224609	6.0084295103383	9.355963353827611e-9	281	5.9175	4.5200000000000005	511	13.955	10.32
CCDC124	-0.7216242106303753	-3.7679262527744437	4.3472561459557605e-4	933	53.9	41.195	398	27.564999999999998	20.4175
PAFAH1B1	0.7560574345383386	4.720234148680563	8.098053270574837e-6	5639	103.84	79.4075	6260	149.4075	110.52000000000001
DNAH9	-1.3531108729054215	-1.4540448213547736	0.20925703803654938	9	0.1625	0.12	2	0.052500000000000005	0.04
KIAA0100	-0.17151710112071736	-1.4377995329510012	0.21477495818794526	8061	58.195	44.4125	5049	43.7225	32.3125
GAS7	0.6482462747448988	1.0418600164308336	0.38252434599248075	11	0.1475	0.1175	11	0.2525	0.19
TRAPPC6A	0.37373939030740894	1.1283434382795545	0.3408609592681692	35	2.54	1.9475	31	2.8625	2.12
ST7L	-0.23407907854831264	-1.592601480839574	0.16566216882940535	396	19.3575	14.837499999999999	252	14.0575	10.395
PAX6	0.16552139600915097	0.3863704810091495	0.7649664517013205	25	0.2	0.15000000000000002	23	0.205	0.1525
RPUSD1	-0.8910032752084738	-4.717223259606518	8.206482240752794e-6	643	17.12	13.0625	254	7.67	5.6825
RHBDF1	1.5313571342973595	7.547428891376446	3.7301207514697135e-13	567	19.4675	14.895	1135	47.8825	35.49
LUC7L	-0.15463440029331849	-0.9155063004676365	0.44870575454059586	750	30.3475	23.08	507	21.2425	15.725
CACNA2D2	2.3746746541180728	2.0740908346026794	0.06434779473905199	1	0.0175	0.015	5	0.10250000000000001	0.0775
BAIAP3	0.8606379612436328	1.8464133174168862	0.1031316501206361	15	0.185	0.14	21	0.2825	0.21
C16orf42	-0.8341467605416422	-4.737590467192788	7.4730292950502675e-6	953	42.3925	32.410000000000004	408	20.13	14.925
PIGQ	-0.23465992698205101	-1.2643508284934977	0.28098268557199335	586	18.465	14.0875	364	13.219999999999999	9.7975
CRAMP1L	0.03733866843681807	0.3153591402696467	0.8079922198932633	492	5.7524999999999995	4.405	366	5.3975	3.995
TEAD3	2.8280828801620204	11.945091432948292	3.1870863507590882e-31	306	6.93	5.315	1391	45.129999999999995	33.305
DNAJC11	-0.871202512030558	-4.337100486890471	4.4624127689584456e-5	1855	62.0275	47.54	730	31.6625	23.342499999999998
FMO3	3.3865177118220595	2.6693448322936195	0.015069425067191422	73	2.995	2.295	435	20.9175	15.6275
MYLIP	-1.5519817410017551	-1.296986701168178	0.2677575771577865	2	0.0475	0.0375	0	0.0125	0.01
NOX1	-2.037763953642823	-2.05454055724128	0.06700638328751375	6	0.38	0.2875	1	0.035	0.025
E2F2	0.028779579516481024	0.0800152459339728	0.9536869198757835	51	0.6425000000000001	0.495	39	0.44	0.325
PSMB1	-0.3203174871576452	-2.7102045095844627	0.0134810902129473	4076	240.475	183.7775	2326	164.34	121.615
JARID2	0.893421238024963	7.32710525001241	1.8251518281799387e-12	2002	24.2325	18.55	2563	36.67	27.112499999999997
CDKL5	2.6901801605068845	8.600805942024605	9.976795572233942e-17	102	1.895	1.4475	395	11.1	8.2175
CAMK1G	-1.0650505483275905	-2.0884209788985757	0.06242103851212595	32	0.755	0.5725	11	0.3675	0.275
CDK11A	0.29752566634081984	2.3732503585238485	0.03238270236779353	937	43.8675	33.49	782	43.0925	31.892500000000002
NADK	-0.5135282405736565	-3.80947378900126	3.7169944811267166e-4	1562	49.8325	38.235	778	30.377499999999998	22.475
DLEC1	1.6143571466985704	3.1330676446575048	0.003875671150934932	12	0.175	0.135	29	0.535	0.3975
CYTH3	-0.06067086471140644	-0.3769488338266593	0.7710893604346766	1224	25.09	19.185	848	19.225	14.2225
ADAM22	-0.48455799281876827	-1.4829116937938114	0.19953545981279305	33	0.41	0.3125	16	0.2675	0.195
SYPL1	1.1730104193069837	4.122840618149637	1.0897695556724014e-4	2539	91.7	70.02	3920	178.185	131.1875
CYB561	2.541854725490423	9.979926284092743	3.9686388636380763e-22	201	4.3775	3.345	781	21.555	15.94
SPAG9	0.8342184891689464	6.273927442911585	1.9247221192580127e-9	5255	118.19	90.3725	6785	175.6625	130.3625
CELSR3	0.19141363945786916	0.527472854696661	0.6759556763961133	162	1	0.755	133	0.7775000000000001	0.5775
AASS	-0.3305679325749515	-1.6350451406236772	0.15348474168800139	758	13.379999999999999	10.217500000000001	459	9.0025	6.6825
PLEKHG6	1.6077250604987134	4.551533278709926	1.752690229747258e-5	22	0.725	0.55	49	1.9125	1.4275
SS18L2	-0.7675198261009347	-5.365453656698656	3.3347188811869923e-7	479	31.84	24.3275	208	15.879999999999999	11.745000000000001
MPND	0.20342271565757353	0.844580878273315	0.48733134344584733	126	4.385	3.365	102	4.3775	3.2350000000000003
MGST1	1.7385947436925286	9.46876589513033	4.9261642974448135e-20	2149	220.25	168.3025	5253	665.4975	492.075
CRY1	-0.270973296958429	-1.2815951990896788	0.2739191410259738	583	10.6725	8.1575	310	7.665	5.6775
NFIX	-1.4291528288106048	-1.6908930254772714	0.13859420708254777	8	0.1475	0.1125	2	0.0375	0.030000000000000002
ST3GAL1	1.1152366812870735	4.636032004389275	1.1918119503318342e-5	1794	27.6025	21.08	2539	46.2325	34.1925
MMP25	1.1420465633206227	1.822760452490853	0.10799431549944603	6	0.10250000000000001	0.0775	11	0.2675	0.2
IL32	-0.00583365633458433	-0.014089134299064046	0.9918733694735251	41	2.2775	1.7525	28	2.0275	1.5
PKD1	-0.2898900742371042	-1.6296643418518184	0.1550290241520092	1288	18.775	14.325	807	10.7225	7.9375
MAPK8IP2	2.897084744898061	3.3602460802200937	0.001854450611287192	2	0.0425	0.0325	10	0.265	0.195
MED24	-0.25110475906713775	-1.5764978727290693	0.17015194312749915	1466	36.5575	27.917499999999997	905	23.0875	17.1025
RHOBTB2	-2.3575876623574485	-7.682832354028476	1.3789274049596333e-13	806	14.69	11.2625	128	2.8600000000000003	2.1225
HEATR5B	0.8882201334089834	4.79716041163741	5.647443460366431e-6	1294	14.8825	11.3725	1583	23.115000000000002	17.0875
SEC62	0.23384728614750866	1.1245142811920643	0.342654771086544	2036	77.715	59.1075	1615	77.9775	57.6175
RPS20	-0.1319693558921539	-0.9479341395600944	0.4312567918425498	24126	2819.535	2159.99	15964	2149.4225	1592.995
CSDE1	0.3881851784504786	3.671348667693387	6.219514198168201e-4	16336	448.205	342.565	14770	512.9975000000001	379.7975
UBE3C	-0.6664048972492622	-6.194669784221272	3.116805693441319e-9	5420	100.8525	77.16499999999999	2487	54.295	40.152499999999996
REV3L	0.20760139211606768	1.0006077966503408	0.4035783149390327	1027	20.265	15.375	857	20.2625	15
ODZ1	1.5383543064615628	1.4390049024554166	0.21434429593968127	79	0.3575	0.2725	207	1.0625	0.8
MASP2	0.3849307281282289	1.1423007397069287	0.3345977047969261	34	0.7725	0.5825	30	0.8624999999999999	0.635
IYD	0.8232034667069555	2.3691552517202332	0.032702367396135454	40	0.315	0.2425	49	0.6675	0.4975
FAM76A	-0.29507614565268775	-1.9633705252620217	0.08127322002440465	298	11.0725	8.477500000000001	180	8.225	6.095
TRAF3IP3	3.019340934619073	13.993969353827532	1.8789075774958598e-42	236	10.6375	8.1175	1403	67.1725	49.7525
POMT2	-0.5804021473616595	-3.4363933862535094	0.0014342168845487867	371	4.22	3.22	182	2.385	1.7625
VTA1	-0.1449146949052476	-1.0662468213205865	0.37043337543361504	2270	64.6675	49.3825	1394	50.0725	37.015
MLXIPL	0.5145318725013762	1.5868543207162589	0.1672972952965278	31	0.9275	0.705	35	1.035	0.77
BAZ1B	-0.608063800659799	-3.8681569264097995	2.974371731969797e-4	2958	28.1975	21.439999999999998	1395	15.89	11.7475
RANBP9	2.5863876007213746	8.02225020230144	1.053142291767454e-14	916	22.465	17.1725	3258	109.1425	80.76
ETV7	-1.2739192831475035	-1.2915933540264668	0.2697647482432852	16	0.52	0.3975	4	0.1875	0.14
C1orf124	-0.41586425502001495	-2.6826587025457616	0.014545393170350973	728	20.7825	15.86	377	14.940000000000001	11.025
METTL13	-0.838585966919931	-6.686955377986168	1.411562185808792e-10	1088	25.5675	19.54	438	12.1575	8.995000000000001
DYRK4	-1.1134921554283053	-8.075748987963449	6.920578551760745e-15	455	34.295	26.1375	152	14.129999999999999	10.465
ZNF207	0.43327391328971293	2.811696574434893	0.010109933530190286	7199	187.9	143.31	6578	195.6	144.8275
UQCRC1	-0.5310396370818482	-3.8270130409077265	3.4804740375152346e-4	6277	336.765	257.03499999999997	3262	195.4475	144.97
STARD3NL	-1.1954142203685523	-8.135996306315668	4.330241914766578e-15	1296	52.015	39.7525	416	19.3275	14.3075
CD9	2.403662419887587	12.898684374876844	3.050476710209435e-36	2611	151.08249999999998	115.29249999999999	9440	662.8775	490.27
NCAPD2	-1.7679161378159576	-6.567409342169387	3.044773702908221e-10	3985	84.8775	65.19500000000001	894	22.9725	17.03
IFFO1	-2.6262122189230386	-7.487142375342741	5.787206973614841e-13	191	3.8825	2.9775	24	0.4675	0.345
GIPR	5.352430080210936	8.131370413859623	4.492828254993713e-15	4	0.14500000000000002	0.11	114	3.7175	2.765
PHF7	-1.509800292199017	-4.689016741291207	9.342905036792494e-6	86	4.73	3.6174999999999997	21	1.99	1.475
SEMA3G	0.07968186000634332	0.09609518356915558	0.943781808200329	5	0.08249999999999999	0.0625	3	0.0925	0.06999999999999999
NISCH	0.05991048832594722	0.5096172340352254	0.6877711975864473	1631	43.0325	32.89	1235	37.8225	28.002499999999998
STAB1	-2.0741064249913914	-1.557900779549382	0.17584615108117238	4	0.2175	0.1675	0	0.01	0.0075
FUZ	0.044972716383104495	0.22126752440015207	0.8665037444602997	131	7.005	5.35	95	6.0225	4.452500000000001
SLC6A13	2.339082559050409	2.460569441767798	0.026060307101547366	1	0.12000000000000001	0.0875	5	0.34750000000000003	0.2625
IDS	1.4096996544348361	5.184935169309591	8.48974176086591e-7	1043	33.885	25.895	1637	68.215	50.53
PRSS3	1.2136567088552936	3.3237110413018045	0.002090756587921391	955	96.8575	74.3425	1321	162.7225	120.5175
ZNF200	0.06470421142615011	0.3510015049340479	0.7867481441298947	255	4.1975	3.2075	179	3.625	2.6775
CD4	1.0967118359752095	0.9843460692481039	0.4121690536675623	2	0.0925	0.0675	4	0.095	0.07250000000000001
LRRC23	-0.6634776681637525	-3.228989407115283	0.002852476710002357	211	12.105	9.2775	98	6.745	4.9925
HFE	-0.24746321877240174	-1.0880522300706446	0.3601530320325241	441	13.3275	10.2125	281	8.63	6.405
SCMH1	-1.0055168009388382	-4.623580826331236	1.2611923396476453e-5	399	10.235	7.795	145	3.4875	2.5875
FYN	-0.05521019085291171	-0.26710476920895776	0.8375321180687829	1429	64.5875	49.5525	1028	55.885	41.480000000000004
