symbol	log2FoldChange	stat	padj	expected_count.none	TPM.none	FPKM.none	expected_count.MC	TPM.MC	FPKM.MC
GAS7	-1.7645386363764843	-1.306218654543729	0.31804568262219857	7	0.13	0.095	1	0.025	0.025
TRAPPC6A	-0.2037317573911835	-0.39027254226181485	0.7992967651233707	34	3.42	2.535	20	1.96	1.615
ST7L	-0.04762986261984376	-0.22437852377782946	0.8877557070358191	316	22.305	16.485	210	15.15	12.504999999999999
PAX6	-0.5823975517374553	-0.9741294955068742	0.47798620155337873	29	0.385	0.28500000000000003	13	0.265	0.22
RPUSD1	1.2266661657540072	4.425582509992835	6.84667285159797e-5	179	6.525	4.84	282	9.985	8.25
RHBDF1	0.21788284072819344	0.6826078950755771	0.6363175928264294	255	12.66	9.375	202	10.925	9.03
LUC7L	-0.3360834586663043	-1.580260923913408	0.2141575118557946	594	32.495000000000005	24.03	317	18.665	15.41
CACNA2D2	0.8591392871164748	0.6198128779231675	0.6706393063248676	3	0.06	0.045	3	0.155	0.125
BAIAP3	0.660247851345368	0.5994335660788981	0.682509823000199	7	0.125	0.09	7	0.135	0.11499999999999999
C16orf42	0.729412961168071	2.5010692465631674	0.03584257450792485	307	18.115000000000002	13.504999999999999	335	19.955	16.48
PIGQ	-0.1849411478289597	-0.6919171264848679	0.6308599141547719	203	9.395	6.975	120	6.635	5.48
CRAMP1L	-0.3419650724152549	-1.1646812694178421	0.3819996569199548	386	6.745	4.984999999999999	208	3.41	2.8150000000000004
TEAD3	1.7331492953164382	4.803434765013741	1.3326508667199286e-5	152	6.275	4.615	349	12.95	10.69
DNAJC11	0.2819306430898424	1.1118017090229506	0.40873433475152793	722	47.41	35.025	600	36.099999999999994	29.8
FMO3	-1.2890726371753858	-1.0032451374027056	0.46277209015966725	33	2.5549999999999997	1.8399999999999999	11	0.865	0.71
MYLIP	0.7703055709710339	1.2378071216734974	0.34833898349322057	76	3.075	2.24	95	3.38	2.7800000000000002
NOX1	-1.0226482795956506	-0.8428803621924563	0.5488944922923766	9	0.755	0.5549999999999999	3	0.22000000000000003	0.185
E2F2	0.1719453347759891	0.3083145735524645	0.842601019678516	68	1.195	0.875	55	1.17	0.9650000000000001
PSMB1	0.6656198081780339	2.710509165736953	0.021235697701978296	1684	115.215	85.475	1766	115.22999999999999	95.11
SYN1	-1.875250552804794	-0.8655016803903081	0.5371216837645711	2	0.065	0.05	0	0.01	0.01
JARID2	0.9126482185562135	3.9525568395215522	4.443434467636671e-4	1050	18.674999999999997	13.829999999999998	1326	23.72	19.564999999999998
CDKL5	1.068178878013081	2.732174193936049	0.020104789287482643	129	3.3949999999999996	2.51	180	4.970000000000001	4.1
CAMK1G	-2.3490750328000227	-2.4484387606842932	0.040457292138037754	38	2.05	1.4949999999999999	5	0.23	0.185
CDK11A	0.3911124065925335	1.347366591291968	0.3003534711024753	406	29.745	21.91	370	26.715	22.049999999999997
NADK	0.3229667443313662	1.5894792167965894	0.21120607273865225	534	27.775	20.62	447	20.060000000000002	16.564999999999998
DLEC1	0.08796936427093523	0.11145169647685677	0.944568023954656	14	0.35	0.265	10	0.23500000000000001	0.2
CYTH3	-0.26340685714578804	-1.195516254596678	0.3679534952067702	714	25.36	18.869999999999997	391	13.81	11.405000000000001
ADAM22	-2.0161581731278773	-2.9849432950326285	0.010263983751511021	46	0.52	0.385	8	0.08499999999999999	0.065
SYPL1	0.6346928838138964	3.4059089754205356	0.002919018222410163	2180	112.78	83.77	2225	127.67000000000002	105.35499999999999
CYB561	1.9399098658484788	8.29580388474436	3.978817068805859e-15	98	2.99	2.215	252	7.84	6.470000000000001
SPAG9	0.7470830707635407	4.49748659170472	5.0637604962738626e-5	3425	100.035	74.235	3814	112.03	92.47
CELSR3	-0.5251099994961911	-1.0607156427242797	0.43363260768525114	368	2.04	1.5350000000000001	158	1.04	0.8600000000000001
AASS	-1.931434882468016	-8.307065493677609	3.636158786934563e-15	729	18.195	13.515	126	3.175	2.62
PLEKHG6	0.04531206961072641	0.084182759602226	0.95808169402868	34	2.465	1.82	24	1.33	1.0950000000000002
SS18L2	0.3852743816226893	0.9402667677784061	0.49666009671072897	162	14.58	10.8	142	12.465	10.29
MPND	0.055328571671502486	0.13920023919939808	0.9301596749953478	54	2.665	1.975	38	1.8199999999999998	1.5
MGST1	2.1876820336713516	10.899645496741552	1.233787553877412e-25	1916	227.8	168.95999999999998	5843	736.485	608.1300000000001
CRY1	-0.049946288441933946	-0.10686864846078065	0.9463825324738553	293	7.73	5.715	190	5.23	4.315
NFIX	-1.8022178374419418	-2.066297711957945	0.09071493235038873	28	0.8300000000000001	0.615	5	0.16499999999999998	0.135
ST3GAL1	-0.8667955193705491	-2.679189578324868	0.023080106345497925	486	15.285	11.335	176	5.795	4.785
MMP25	-0.7990378835136664	-0.6925283677375738	0.6304692606548414	10	0.185	0.14	3	0.12000000000000001	0.095
IL32	-0.4208244139435659	-0.7409564271236994	0.6036134548652538	111	9.215	6.859999999999999	58	4.475	3.705
PKD1	-0.02730989716479702	-0.09102315978342534	0.9541976056089141	644	15.114999999999998	11.185	420	9.280000000000001	7.664999999999999
MAPK8IP2	3.31176723065752	2.3690200856115293	0.04852494136521361	2	0.05	0.04	13	0.3	0.245
MED24	-0.08888149688359612	-0.38126886448600084	0.8035508406675476	528	23.67	17.525	330	14.195	11.719999999999999
RHOBTB2	-2.6354906188648144	-8.783988883214297	7.443263335916461e-17	531	12.75	9.52	55	1.875	1.545
HEATR5B	0.8384828915480875	5.290380581703574	1.2883137269755264e-6	876	18.78	13.875	1055	22.009999999999998	18.165
SEC62	0.2733277295211672	1.3400119055373707	0.30338407099886483	1282	61.33	45.31	1057	65.675	54.245000000000005
RPS20	0.4597589741291869	2.2476946213253948	0.0629405490839375	11181	1934.355	1437.3600000000001	10069	1728.65	1426.55
CSDE1	0.5661076117397361	3.1504766583109474	0.00636481226255043	10557	495.075	367.71000000000004	10300	460.28499999999997	380.03499999999997
UBE3C	-0.04543002929127932	-0.2845260140141782	0.8555865201486842	3018	114.33	84.465	1967	72.15	59.545
REV3L	-0.8015551401109122	-5.061176123211979	3.948101759454829e-6	1679	37.63	27.755000000000003	654	13.5	11.14
ODZ1	0.10750740055398447	0.04491052045159854	0.9784455335707669	160	1.3499999999999999	0.965	137	1.025	0.84
MASP2	-0.9830320487989286	-2.036233174979654	0.09636906499454158	52	1.745	1.2850000000000001	18	0.56	0.46
IYD	-0.7116169048392528	-1.849938696609289	0.13652647348429076	125	1.3	0.96	53	0.49	0.41000000000000003
FAM76A	0.885119418734986	2.8013103400656374	0.016879886929371847	182	10.129999999999999	7.525	224	12.34	10.195
TRAF3IP3	1.6635858406157225	3.7745482654970655	8.459380567865265e-4	154	7.52	5.515000000000001	349	17.73	14.655000000000001
POMT2	-0.5478788800079515	-2.250382259035136	0.06262245999987841	268	4.195	3.105	125	1.88	1.5499999999999998
VTA1	0.5799232785437062	2.2061815411645376	0.06864730744836522	1107	48.465	35.864999999999995	1111	47.864999999999995	39.515
MLXIPL	-0.7718109500140253	-0.614391063369028	0.6736096369768272	5	0.22999999999999998	0.16999999999999998	2	0.11499999999999999	0.09999999999999999
BAZ1B	-0.39991080157992526	-1.9461297422630524	0.11445307398242108	2367	32.81	24.25	1214	15.674999999999999	12.935
RANBP9	1.0939057668294248	5.79937779875029	8.64243720685222e-8	656	23.23	17.16	946	34.620000000000005	28.560000000000002
C1orf124	0.5530516768074039	1.7010509204457296	0.1763489457849825	454	20.5	15.07	460	17.44	14.395
METTL13	0.28353030468430673	1.4033061445563153	0.27776614675280775	429	18.174999999999997	13.38	356	14.649999999999999	12.085
DYRK4	-0.1645959373610561	-0.5920018791796364	0.6865456142949535	240	26.485	19.465	145	11.325	9.335
ZNF207	0.6192562514794369	3.7456459917644156	9.362142139500685e-4	3823	106.395	78.685	3974	130.725	107.87
UQCRC1	0.20908244174998614	1.0945120233439987	0.41697026097214474	2672	199.515	148.275	2032	158.235	130.6
STARD3NL	-0.4396480518572852	-1.673935022083238	0.18419303616428265	486	28.130000000000003	20.75	244	11.97	9.879999999999999
CD9	2.370111238871868	17.649197205924164	3.213637282551684e-66	1678	132.965	98.47999999999999	5834	444.565	366.975
NCAPD2	-1.9136252987423465	-8.269803108707261	4.8692792221448665e-15	2315	126.375	93.34	413	20.615000000000002	17.009999999999998
IFFO1	0.6253669231529522	0.7928333841382235	0.5764240650053564	23	0.62	0.46499999999999997	22	0.705	0.575
GIPR	2.5139903370865975	1.4093699604465961	0.27541721818864423	1	0.04	0.03	4	0.185	0.155
PHF7	-1.1257015551761658	-2.552753792212804	0.031553768849587854	85	7.135	5.324999999999999	25	2.3649999999999998	1.955
SEMA3G	0.46964373790670155	0.3039793846097857	0.8451239940276097	3	0.04	0.03	2	0.12000000000000001	0.1
NISCH	-0.29527530237880045	-1.4613982714504392	0.25609021606620047	648	32.769999999999996	24.26	355	19.67	16.235
FUZ	0.11909940321494901	0.26479182754649794	0.8656327459937637	70	6.46	4.805	50	3.6449999999999996	3.01
SLC6A13	1.985858906206369	1.0227421933902032	0.4528237725294311	2	0.155	0.12	4	0.31	0.255
IDS	0.7224324437298041	2.554010260175396	0.03147594769440057	909	36.72	27.075	1074	36.98	30.550000000000004
PRSS3	1.2678738598784438	3.0000156491413623	0.009842685184544233	81	8.445	6.295	127	13.93	11.51
ZNF200	0.6452421935956768	1.6590547782884975	0.18870565361242403	162	3.445	2.58	163	3.6999999999999997	3.06
CD4	0.28160038489194733	0.15480259005244196	0.9230462542148574	3	0.16999999999999998	0.125	2	0.1	0.08
LRRC23	0.31354447127956847	0.8810805200846688	0.5283959952887144	112	9.515	7.08	94	7.709999999999999	6.37
HFE	-1.3547880019419352	-4.2337288763515755	1.5028450584238305e-4	215	9.975000000000001	7.39	57	2.605	2.145
SCMH1	-2.0264086480191477	-7.076378884303479	3.295559812623655e-11	401	14.325	10.6	66	2.12	1.7449999999999999
FYN	-0.6658629586648614	-1.9552274372838987	0.1125979129665753	733	48.82	36.34	310	19.54	16.16
HIVEP2	0.3756091784195593	1.701227652375426	0.17632051128854961	1848	14.719999999999999	10.86	1641	12.399999999999999	10.235
FMO1	-0.42626539482490594	-0.32992679530596464	0.8306091776827937	5	0.27499999999999997	0.195	3	0.315	0.265
TCEB3	0.3160850950955778	1.5609855937515966	0.22043133093722045	1447	30.770000000000003	22.66	1230	23.265	19.189999999999998
LYPLA2	0.7584743066383232	3.8062318388280585	7.553805861785012e-4	530	45.525	33.65	605	51.95	42.91
CLCN6	-0.3911174719131258	-1.3020232623595567	0.31962521219405055	341	12.42	9.2	175	6.12	5.05
MRC2	-2.036958236672577	-2.3680768347012537	0.048623342898148715	424	6.68	4.845000000000001	75	1.065	0.875
NME2	0.5128618814762744	1.7939987886735067	0.15075919967265328	1617	146.76999999999998	109.525	1499	140.43	115.995
TSPAN9	-0.8588666932763496	-2.7529599638715196	0.01907931836964728	183	6.88	5.115	66	2.7800000000000002	2.29
BTBD7	-0.05703420948370669	-0.3316901867063264	0.8294825722635237	1262	21.814999999999998	16.09	822	14.19	11.705
