symbol	log2FoldChange	stat	padj	expected_count.none	TPM.none	FPKM.none	expected_count.MC	TPM.MC	FPKM.MC
CYP26B1	2.501092481881637	3.958204975370242	3.5370197973932043e-4	32	0.9600000000000001	0.715	97	2.985	2.405
ICA1	0.005664386153062104	0.01275403331602499	0.9936126376606906	115	6.42	4.69	56	4.255	3.475
DBNDD1	4.457794487637856	2.3382637213407986	0.04679340058331986	0	0.015	0.01	5	0.21500000000000002	0.16999999999999998
ALS2	0.20872279351727144	1.2080219660212648	0.3408374117185622	1012	23.04	17.03	592	18.325000000000003	15.04
CASP10	1.0343405051065806	4.360272138424533	7.184798966898238e-5	493	13.745000000000001	10.129999999999999	513	17.115	13.975
CFLAR	0.5334433278963149	2.4561826550773294	0.03553625412876217	1394	44.825	32.765	992	54.08	44.135000000000005
TFPI	-0.9284110043825818	-3.9104649496777237	4.230304714740352e-4	11411	112.53	82.21000000000001	2960	34.165	27.87
C2orf56	-0.04909219985277889	-0.19214815851403677	0.8991224168797078	373	22.17	16.375	179	14.7	12.07
RBM5	0.12825512342805387	0.8125853673524333	0.5402172621350925	2370	99.645	73.255	1278	80.655	65.935
MTMR7	-0.03660462619415957	-0.11092307514307767	0.9421139241707168	95	2.58	1.895	46	1.8699999999999999	1.535
SLC7A2	-2.3107530515318526	-4.184454754724999	1.4637892381465145e-4	226	2.55	1.875	22	0.39	0.32
ARF5	0.6801134154634115	3.3250844658776915	0.0032031777094813215	1614	120.03	88.31	1274	122.61500000000001	100.455
SARM1	-0.3872258944172371	-0.5481098327449947	0.6937780692080363	30	0.29	0.21000000000000002	12	0.15	0.12000000000000001
PLXND1	0.7710858004124486	1.0455938080882254	0.4179532501907779	14	1.275	0.93	11	0.8600000000000001	0.7
AK2	-0.17009680744939767	-0.7184627107142488	0.5930441526579827	2153	123.34	91.275	973	70.28999999999999	57.685
CD38	-0.1629403047578469	-0.17379708420672585	0.909779412350124	10	0.42000000000000004	0.315	4	0.22999999999999998	0.195
FKBP4	0.7851401523379533	3.2179262887336195	0.004461925722192716	1343	68.125	50.515	1187	72.405	59.400000000000006
KDM1A	-0.254641650736112	-1.3176372067265791	0.2936690773325954	2700	67.41499999999999	49.875	1136	39.86	32.72
RBM6	-0.8602885811530432	-4.891694105590783	6.815850680498867e-6	1518	60.69	44.375	411	19.42	15.885000000000002
CAMKK1	2.348390410036456	3.4722203705069994	0.001989088730376628	21	0.415	0.3	53	1.28	1.045
RECQL	-1.831540582549342	-7.029239165071465	3.178469169413968e-11	1389	43.14	31.915	198	8.83	7.255
CCDC132	1.4225677384685953	6.53999169874386	7.902605271651109e-10	595	27.935000000000002	20.630000000000003	802	47.26	38.705
HSPB6	-0.7810912607222863	-0.3634177660963563	NA	6	0.275	0.2	2	0.105	0.085
ARHGAP33	-1.7374621459484316	-2.464119436567766	0.034874643958904605	46	0.835	0.61	6	0.2	0.165
NDUFAB1	0.5984599639492006	2.1192834150413784	0.07495027854707305	666	61.980000000000004	46	509	56.675	46.64
SLC22A16	-0.7449638534154163	-0.9394965111021119	0.47183502134206	38	1.42	1.045	11	0.5349999999999999	0.445
ZMYND10	-0.6563276727951551	-0.5559979867155883	0.689391669953591	13	0.43	0.32	4	0.195	0.155
ABCB5	-0.7850416036565175	-0.9111728729014021	0.4870671077155774	27	0.535	0.39	7	0.20500000000000002	0.17
SLC25A13	1.2822562067767618	4.13007019385892	1.8174308747568937e-4	566	25.35	18.855	700	36.69	30.229999999999997
ST7	0.16987248183966874	0.7349733062078717	0.5837786501271923	283	14.89	10.93	158	9.915	8.105
CDC27	-0.6989783835798983	-3.394609952973963	0.0025567172765616837	2243	57.96	42.795	688	23.43	19.26
SLC4A1	5.628455133426648	1.5620623436216285	0.20416861997547361	0	0.02	0.015	12	0.21	0.175
HCCS	0.6781224773535536	2.705351371258519	0.019147167717730947	312	15.925	11.780000000000001	256	16.240000000000002	13.285
DVL2	0.8607688051506305	3.308942567314966	0.003369687418928699	721	14.524999999999999	10.615	644	16.630000000000003	13.55
PRSS22	3.7202336901447874	5.222447519791661	1.3705560832742725e-6	41	1.72	1.23	248	14.184999999999999	11.52
UPF1	-0.3601604288756299	-1.4120867529200418	0.25664820348790196	1765	19.98	14.600000000000001	677	9.815000000000001	8
SKAP2	-0.46976049207320963	-2.0808558803537873	0.0810471919774593	502	18.25	13.434999999999999	180	8.22	6.76
SLC25A5	0.46155650341723503	2.7838032108333324	0.015625175504853428	4169	256.435	188.755	2827	228.96499999999997	187.92000000000002
CCDC109B	-0.7989907093657591	-2.1272168080573572	0.07372225010794668	250	14.775	10.99	73	5.365	4.4
POLR2J	0.4547044744401678	1.930658891003219	0.10860195623077833	389	35.144999999999996	25.975	271	30.03	24.585
DHX33	-1.0180255435063708	-5.37153595513316	6.422263355947096e-7	877	13.355	9.81	216	3.92	3.205
THSD7A	2.0411467238444136	0.8905038961524382	NA	0	0.005	0	1	0.09000000000000001	0.07500000000000001
LIG3	-0.9004882875184005	-4.135621205558788	1.776380966214344e-4	741	16.3	11.934999999999999	195	5.335	4.3549999999999995
RPAP3	-0.06743751237551068	-0.2764448973014863	0.8516316572191596	511	23.835	17.65	245	11.71	9.58
ACSM3	0.5176307921745994	0.5408850218162911	0.6979977547859404	14	0.51	0.37	9	0.41000000000000003	0.33499999999999996
AC004381.6	-1.5608370062277657	-2.657332910075487	0.021726362369911992	72	1.66	1.2200000000000002	12	0.36000000000000004	0.29000000000000004
CIAPIN1	0.49896568341995656	1.7338237382965656	0.15425387152382233	660	19.61	14.565	475	17.43	14.33
AC004410.1	8.859444796521752e-4	0.002428400526820008	0.9986575767064099	176	4.515000000000001	3.3	87	2.9000000000000004	2.3649999999999998
KIAA1539	1.463155843458342	4.673264149922808	1.856310382130713e-5	547	14.76	10.835	737	26.725	21.865000000000002
MSL3	0.3880373875067518	2.115550400554033	0.07551605608532617	543	26.345	19.48	356	22.795	18.685000000000002
CREBBP	-0.38097210580717733	-1.0829337213743397	0.3990525242815247	975	5.61	4.074999999999999	362	2.745	2.23
C2orf3	-0.8939511357803085	-2.8926378297755666	0.011669307596496734	373	12.030000000000001	8.905	102	3.555	2.915
WDR54	-1.2173440068289565	-5.294754126733479	9.531633599025092e-7	632	43.879999999999995	32.31	134	10.385000000000002	8.51
CROT	-0.486092175229483	-1.420169044629726	0.25372192201956933	576	21.7	16.18	216	8.615	7.07
ABCB4	0.4485216308664607	0.3624855681763293	0.8014397368306982	7	0.45499999999999996	0.34500000000000003	5	0.28500000000000003	0.235
MLL5	0.04480855437673161	0.27294156771071004	0.8535879066494635	1710	42.65	31.315	869	28.96	23.72
RHBDD2	1.5444067306131015	6.210539925286795	5.981971916462502e-9	252	14.794999999999998	10.845	365	30.685	25.035
IBTK	-1.2433374680560136	-6.67378253107697	3.342891405442295e-10	2160	31.74	23.32	447	8.254999999999999	6.765000000000001
ZNF195	-0.8418644504760935	-3.4488903478727106	0.0021447643530821984	645	41.015	30.28	179	14.19	11.66
MYCBP2	-0.3438568319717237	-2.0699692130550384	0.08288513745142141	4022	45.18000000000001	33.3	1583	25.73	21.005
FBXL3	0.8933756228327492	4.578445588676142	2.837814659262187e-5	906	22.905	16.895000000000003	837	28.48	23.41
ITGAL	-1.7693774425109345	-1.4100147598781323	0.25728480856259356	17	0.205	0.15	2	0.045	0.035
PDK2	2.0891895214616674	3.894042740280133	4.4881912455654497e-4	64	4.245	3.08	132	11.575	9.395
ITGA3	-2.6462196085078533	-11.55934072946302	4.635063126411911e-29	23048	682.2	498.615	1759	74.14500000000001	60.8
ZFX	0.12195405948240619	0.7502312413988096	0.5758758811679702	1107	26.415	19.475	600	19.130000000000003	15.735
LAMP2	0.7672535473509673	4.554618586271495	3.1514688840196746e-5	2671	73.2	53.825	2237	83.63	68.60499999999999
GGNBP2	0.12577239990914515	0.6741820078866259	0.61835587825179	1191	27.885	20.525	644	18.915	15.5
ASB4	-1.4275245002563992	-3.4668465184424706	0.002023660017568141	319	4.97	3.615	57	1.16	0.945
GDE1	1.4309262107451122	7.936740299244727	4.47376688602492e-14	1034	22.055	16.255	1370	37.06	30.455000000000002
C19orf60	0.06339797648881389	0.222022685595048	0.8831790941160487	221	16.77	12.379999999999999	115	11.055	9.085
CRLF1	-0.17120748912543188	-0.15932997797285178	0.9171700249480237	10	0.345	0.25	4	0.19	0.155
OSBPL7	-0.5774910787878749	-0.956370578428973	0.4630538830728533	124	2.1799999999999997	1.5899999999999999	41	0.915	0.74
TMEM98	-1.5571448592850732	-2.572220270864307	0.026836082444773646	47	2.38	1.7599999999999998	8	0.58	0.47000000000000003
KRT33A	6.21053453382315	3.8425855624548815	5.422731896434691e-4	0	0.03	0.02	19	1.22	0.9950000000000001
MAP3K14	-3.15273508147434	-7.03463376261323	3.0671227706875335e-11	247	3.79	2.7750000000000004	13	0.28	0.23
SYNRG	0.42274402357315094	1.6050094730745468	0.1909554378576632	728	11.77	8.59	482	10.09	8.225
TMEM132A	1.0158384975292756	4.005497029117858	2.956790390708131e-4	1298	59.27	43.265	1276	84.64	69.095
AP2B1	-2.179707785879978	-14.053846187364814	1.2371004205089443e-42	7551	107.095	78.475	809	14.780000000000001	12.120000000000001
ZNF263	0.19034896893666375	0.4966560198075329	0.7240541440068105	292	5.48	4.029999999999999	166	3.935	3.2199999999999998
SPATA20	-1.8089026614012567	-4.526009141612681	3.556706352049603e-5	523	26.575000000000003	19.455	74	5.265	4.285
CACNA1G	-1.728063095692836	-1.701442201563004	0.16296158297844007	32	1.3900000000000001	1.02	5	0.275	0.22499999999999998
TNFRSF12A	-1.6410889176722538	-3.9744137994254567	3.325002643083157e-4	868	55.19	40.585	141	11.355	9.26
MAP3K9	0.3941367561638106	1.2965197483811677	0.3021543298503419	829	11.575	8.45	536	10.055	8.195
RALA	0.41424178861769145	2.3879431740110886	0.041654517442927246	868	41.535	30.545	576	35.39	29.025
AC093799.1	0.01978083485604118	0.11251780792826808	0.9413171693164041	1443	54.675	40.129999999999995	718	33.44	27.384999999999998
JHDM1D	0.10586739453338641	0.3013707718770483	0.8378007482823088	934	16.049999999999997	11.625	471	10.94	8.91
ETV1	-1.625416247185001	-1.195659986462575	0.3463254716394212	15	0.52	0.385	2	0.035	0.025
AGK	-0.07946738536503344	-0.3439120531697765	0.812539057098434	565	25.515	18.854999999999997	268	14.855	12.195
TTC22	3.3018041415799337	12.521482034183222	6.121356586012369e-34	166	3.545	2.605	810	21.42	17.515
PHTF2	-0.498308861248479	-2.374419748798619	0.043038872439043	834	19.865000000000002	14.68	294	9.68	7.949999999999999
FARP2	0.5440567084417809	2.115034568078042	0.07560167479927131	344	28.714999999999996	21.270000000000003	258	26.049999999999997	21.305
GGCT	0.972919468159205	3.2522513487090614	0.004003642294160276	816	50.905	37.79	824	64.91	53.215
DBF4	-2.20853020047314	-7.076932032028087	2.309066286908826e-11	549	22.619999999999997	16.715	58	3.21	2.645
TBXA2R	-1.027516346049949	-1.2447766774104643	0.3241230581991548	30	0.715	0.525	7	0.22	0.18
IFRD1	0.28243875797060086	1.6519928807068784	0.1770677570682956	706	40.135000000000005	29.424999999999997	420	32.79	26.865000000000002
COX10	-0.13763017238525932	-0.6237317446774114	0.649511547801313	350	14.255	10.495000000000001	155	7.52	6.154999999999999
GTF2IRD1	1.4183473288829955	4.0051623662026765	2.9600529865041224e-4	731	15.600000000000001	11.285	933	32.82	26.765
PAF1	1.3597056346037413	5.495466033511628	3.3767836297766886e-7	601	21.695	16.025	797	35.11	28.619999999999997
VPS41	0.7313592659328212	4.541379337092683	3.340545455347497e-5	1164	49.705	36.59	962	52.75	43.24
ARHGAP44	0.006129763672558378	0.008174678967555112	0.9958268864580628	22	0.365	0.27	11	0.24	0.2
ELAC2	0.024875415998837448	0.14009670888157671	0.927418469615767	1108	37.305	27.545	570	27.16	22.2
SCIN	-0.9658159307997938	-1.5182605970451664	0.21871261721118077	58	2.3200000000000003	1.695	14	0.7649999999999999	0.635
ARSD	-0.5593448841138889	-1.3494757214187314	0.2803931450511115	147	5.115	3.745	49	2.395	1.9649999999999999
PNPLA4	-0.3136787352282073	-1.3704412932367454	0.2725500713218312	380	12.030000000000001	8.844999999999999	150	8.870000000000001	7.275
ADIPOR2	0.4507473588234865	2.7208004600623785	0.01838315093754297	1768	51.48	38.005	1225	45.915000000000006	37.59
CDKL3	-0.6718166590828544	-2.18805613764	0.06505587959562983	625	27.765	20.27	190	10.385	8.485
UPP2	-1.1975982344106817	-1.2805222533389122	0.3089916472661512	28	0.79	0.575	6	0.23	0.19
MARK4	0.5383078750694483	1.1944303062992232	0.34683943206989915	766	21.509999999999998	15.59	533	19.075	15.510000000000002
CCDC124	-0.4596632208322406	-1.6890707010820127	0.16632430168267742	420	27.085	19.84	152	12.445	10.14
CEACAM21	0.6581139910865091	0.5740606541828508	0.6783890940629869	41	6.2	4.45	31	6.25	5.035
PAFAH1B1	1.0031301691632242	4.799743157860901	1.04587775089224e-5	2892	76.35	56.254999999999995	2933	96.23	78.875
DNAH9	-2.811063383811167	-1.7947720396785178	0.13866091304197534	15	0.25	0.18	1	0.01	0.01
KIAA0100	0.2641539206478908	1.2376804281648393	0.3272690457023555	6185	53.510000000000005	39.465	3764	40.730000000000004	33.295
GAS7	1.1585262868850477	1.0527774075858902	0.41440064183791187	8	0.14	0.105	9	0.24	0.2
TRAPPC6A	0.4991215420997268	0.9904457161486103	0.44522458405438164	40	3.25	2.37	27	2.87	2.35
ST7L	-0.22146994869187556	-1.0282935570247427	0.426981715888276	365	18.875	13.905	155	10.815	8.86
PAX6	-0.6653523829387827	-1.092396070505268	0.3946607433562005	34	0.505	0.37	11	0.19	0.155
RPUSD1	1.3502159716593378	4.9873940984094896	4.333637907031823e-6	290	9.030000000000001	6.675	375	14.530000000000001	11.89
RHBDF1	0.6207413248660159	1.9891164906898449	0.09710565193276459	502	20.77	15.149999999999999	379	23.185000000000002	18.88
LUC7L	-0.284722331669868	-1.344882706842253	0.2823528525898617	790	36.765	26.9	318	19.675	16.09
CACNA2D2	-1.2477039845108835	-0.9056426066627871	0.48975128119180417	10	0.14	0.1	2	0.045	0.04
BAIAP3	0.7329121348473566	0.6936175539206154	0.6072166836734152	13	0.175	0.13	11	0.205	0.15999999999999998
C16orf42	0.36191258085771666	1.2402538800767269	0.3261479777750324	382	19.96	14.75	247	16.14	13.245000000000001
PIGQ	0.26273141466945477	1.030211132268264	0.425951014663943	365	15.675	11.54	220	13.74	11.25
CRAMP1L	-0.4448730735846907	-1.540185080404469	0.21130522952021208	804	12.585	9.195	291	5.915	4.82
TEAD3	2.0687983404721346	5.867714747089185	4.412642204011891e-8	394	11.795	8.57	805	30.995	25.17
DNAJC11	0.09431984549660737	0.3719139433338316	0.7962621380491248	942	44.04	32.37	507	28.865000000000002	23.545
FMO3	-0.7581527111525053	-0.5757465214039099	0.677459706021924	24	1.59	1.155	7	0.665	0.5449999999999999
MYLIP	1.0877083143711943	1.6221617103217574	0.18588196555683237	24	0.7150000000000001	0.525	25	0.95	0.78
NOX1	1.0517035988711185	0.9110630901014118	0.4871019600790782	6	0.28	0.215	6	0.42500000000000004	0.35
E2F2	1.2689031308980132	2.2963344405503414	0.051388937050538375	64	0.8049999999999999	0.595	85	1.455	1.19
PSMB1	0.7437123946626776	3.030887737238855	0.007850075253403548	1947	118.94999999999999	88.14500000000001	1649	126.8	104.055
SYN1	-0.7319122342229735	-0.383294808230957	NA	3	0.07	0.045	1	0.025	0.02
JARID2	0.711960338245939	3.0982518341372347	0.006429874687546016	1850	28.39	20.75	1487	31.185	25.44
CDKL5	0.6043331775568237	1.5631888468937645	0.2038262442021746	243	5.27	3.8200000000000003	174	5.07	4.140000000000001
CAMK1G	-2.952606072353424	-2.939622160880329	0.010240785858797827	62	1.94	1.405	3	0.21000000000000002	0.17
CDK11A	0.46120769505094816	1.594562977999198	0.19425164326622626	556	31.775	23.17	381	28.064999999999998	22.845
NADK	0.8253358917438323	4.106689397211092	1.993137603240126e-4	639	29	21.355	569	31.744999999999997	25.95
DLEC1	1.1197712324758462	1.5459016597219957	0.2093785145665984	25	0.48	0.34500000000000003	26	0.55	0.44999999999999996
CYTH3	-0.3012760609442439	-1.3673472066421049	0.27372326029886546	865	27.01	19.9	350	14.3	11.695
ADAM22	-1.8971147098792733	-2.7804508997207424	0.015754387992591518	54	0.5700000000000001	0.42	7	0.08499999999999999	0.07
SYPL1	0.44385376074535876	2.3835095495570013	0.04209187508541855	2835	130.95	95.995	1881	112.715	92.45
CYB561	2.5315104863816758	11.639046310667682	1.9142257166429325e-29	185	4.505	3.3049999999999997	531	18.87	15.41
SPAG9	0.5765704515339773	3.4688456582585308	0.0020101805922963303	3943	101.82499999999999	74.77000000000001	2888	97.115	79.58500000000001
CELSR3	-0.25120554395120015	-0.47695592955829935	0.7358088360276571	87	0.455	0.335	36	0.275	0.22999999999999998
AASS	-1.6518989341883672	-7.0107406327073285	3.595957417083595e-11	693	14.665	10.75	107	2.9450000000000003	2.41
PLEKHG6	-0.05254264009528705	-0.10400570706665548	0.9462852464359927	81	3.8549999999999995	2.865	41	2.11	1.71
SS18L2	0.6839629621065851	1.6661063731338488	0.17310093789494635	151	12.084999999999999	9.035	126	12.105	9.97
MPND	0.8059118257507623	2.1699049770068184	0.06752385819395816	82	3.355	2.4699999999999998	71	3.725	3.045
MGST1	1.9245258734291155	9.598997398221634	3.0045755968547106e-20	2413	248.325	183.07999999999998	4463	690.565	567.98
CRY1	0.17355981492835607	0.3655103799733819	0.7996481277520298	166	4.355	3.24	100	4.35	3.59
NFIX	-2.350650975980022	-2.3385891341856504	0.046760069566540136	24	0.53	0.395	2	0.05	0.04
ST3GAL1	-0.5994990172899615	-1.8663500578324324	0.12231757289617157	612	17.125	12.690000000000001	205	7.73	6.32
MMP25	0.7088422992280117	0.6647829045530611	0.6238954535972441	12	0.315	0.225	9	0.20500000000000002	0.165
IL32	-0.020948068843115078	-0.03602030873268699	0.9820129652502725	75	4.470000000000001	3.2649999999999997	36	3.3449999999999998	2.7199999999999998
PKD1	-0.09832809900797818	-0.3307268162167639	0.820050172978361	1330	21.285	15.620000000000001	615	14.96	12.175
MAPK8IP2	5.392424643740354	3.9352301361010857	3.8634346767791537e-4	2	0.035	0.025	40	1.145	0.925
MED24	-0.0698584601746693	-0.3040951433332462	0.8359995326688239	906	32.515	23.78	427	19.83	16.189999999999998
RHOBTB2	-3.7463208531849603	-12.021475079872996	2.336189056140637e-31	1046	24.57	18.064999999999998	38	1.835	1.51
HEATR5B	0.6890761574308587	4.3514240822833194	7.451295743023681e-5	1085	20.59	15.145	874	19.765	16.18
SEC62	-0.042390478501298325	-0.20678086016084385	0.8910319412521658	1411	61.905	45.72	691	44.775	36.625
RPS20	0.45839058636890406	2.241187304544883	0.057993436421181446	12997	1847.6799999999998	1363.585	8861	1483.495	1217.88
CSDE1	0.6924275620783713	3.8538406852431146	5.200532562071056e-4	11668	478.85	352.695	9378	457.505	375.265
UBE3C	-0.2416645364494697	-1.50832706418026	0.222096364604786	3313	99.69	73.42500000000001	1397	48.8	40.03
REV3L	-1.076621634853207	-6.691549087445734	2.9926459562766517e-10	1824	33.24	24.439999999999998	429	8.3	6.8149999999999995
ODZ1	-0.01202461311144454	-0.004990553158338575	0.9975046694332829	37	0.18	0.13	17	0.18	0.15
MASP2	-0.2791362493979276	-0.6100619028259994	0.6575097765332589	70	1.7950000000000002	1.31	28	0.94	0.7649999999999999
IYD	-1.1022207187926678	-2.8849116219628503	0.011901692158813402	226	1.69	1.23	51	0.465	0.38
FAM76A	0.7905944081742264	2.4903560537538394	0.032757066774482	189	9.75	7.1899999999999995	163	10.239999999999998	8.405000000000001
TRAF3IP3	0.46584746355277784	1.0577213305287636	0.41211587400875	287	10.175	7.42	188	9.594999999999999	7.835
POMT2	-0.2849327322868159	-1.1715150397556628	0.35756543521363343	295	3.755	2.7649999999999997	121	1.9699999999999998	1.6099999999999999
VTA1	0.7879409752395714	2.9974687042736754	0.008663727624209453	1131	41.455	30.76	993	46.69	38.375
MLXIPL	-1.8243473504291337	-1.627394268341077	0.1842887920184611	23	0.745	0.5449999999999999	3	0.175	0.14500000000000002
BAZ1B	-0.48359687737343515	-2.34659600347139	0.04592735106078209	2498	28.43	21.04	908	12.885	10.565000000000001
RANBP9	2.021478394072759	10.813909886781145	1.6441238156001111e-25	766	22.655	16.6	1522	61.575	50.394999999999996
C1orf124	0.6046557070164633	1.850213064473231	0.12589274138280276	405	13.55	10.07	319	14.280000000000001	11.725
METTL13	0.001795393427173247	0.008859744610666947	0.9954751761242208	555	18.240000000000002	13.445	279	11.41	9.344999999999999
DYRK4	-0.41006567599464877	-1.3792300292587054	0.2694079351242641	170	11.92	8.79	64	5.130000000000001	4.195
ZNF207	0.5821313357375889	3.519938351818653	0.0016893908578577853	4339	99.815	73.85	3232	113.9	93.55000000000001
UQCRC1	0.015661441923394283	0.08207896265741173	0.9577371380736523	3730	239.145	175.615	1848	150.76	123.74000000000001
STARD3NL	-0.758740474703897	-2.8264156376222664	0.013939857907429397	481	21.104999999999997	15.545000000000002	139	7.335	6.05
CD9	2.515360588772292	18.800332592931312	7.15735455739187e-76	2049	133.515	98.08500000000001	5858	485.92999999999995	397.28999999999996
NCAPD2	-1.8061701924147728	-7.81034902032848	1.1712992227637534e-13	3001	113.55	82.92	410	20.21	16.595
IFFO1	-1.455133297941288	-1.8117236889792525	0.13460650405662136	64	1.585	1.15	10	0.32	0.27
GIPR	3.7869642797306646	2.125994831068231	0.07389770632830762	1	0.03	0.02	7	0.275	0.22
PHF7	-1.490245002216522	-3.3031992032197603	0.00343138055468327	110	8.02	5.875	19	2.29	1.8849999999999998
SEMA3G	-1.6001113673695753	-0.9541206515916021	0.46427563294454555	6	0.12000000000000001	0.085	1	0.02	0.01
NISCH	-0.3845186333527524	-1.9374493537932973	0.10716092256054752	1223	48.785	35.74	463	23.134999999999998	18.9
FUZ	0.6762034119131894	1.452045703681515	0.24214699745460036	47	3.2800000000000002	2.415	39	3.325	2.7
SLC6A13	5.564025648435297	2.429318030461265	0.037774821383789486	0	0	0	4	0.61	0.495
IDS	1.2164529024854562	4.305838837745565	8.973362257692287e-5	1047	32.07	23.415	1199	45.575	37.22
PRSS3	2.0841469163671618	5.026899808133411	3.581305146836045e-6	95	9.13	6.775	212	24.455	19.98
ZNF200	1.0425735162353116	2.644970411884265	0.022374594449378015	114	2.21	1.6400000000000001	120	2.9	2.375
CD4	-1.8667385601092021	-0.8058303381339875	NA	1	0.065	0.045	0	0	0
LRRC23	0.2500575238553759	0.6894668058852139	0.6095172227783473	109	7.665	5.645	63	6.03	4.9399999999999995
HFE	-0.4888958213193697	-1.5652330410599562	0.20320433996539436	219	7.97	5.875	79	3.8099999999999996	3.105
SCMH1	-2.202594778660621	-7.532024168292605	9.274758436033439e-13	496	14.865	10.91	53	1.7799999999999998	1.46
FYN	-0.48498220788955704	-1.4169434611527978	0.25492973259798096	659	37.525	27.545	236	16.759999999999998	13.68
HIVEP2	0.2294128544868048	1.0419801182050334	0.419739469627442	3145	22.16	16.19	1772	15.059999999999999	12.3
FMO1	-1.178314280014409	-0.8388741939097083	0.5266436642935777	7	0.235	0.175	2	0.19999999999999998	0.16999999999999998
TCEB3	0.20939448460584562	1.0306841060639989	0.42575664507389427	1535	24.11	17.79	895	18.045	14.76
LYPLA2	0.7551066296158429	3.854819139117702	5.181296370149355e-4	932	64.81	47.795	797	72.72	59.415
CLCN6	-0.9320991270229425	-3.067213027547922	0.00704820237430589	471	12.935	9.45	120	5.495	4.49
MRC2	-1.3045629276700212	-1.5252064664387612	0.21643305848199584	954	9.78	7.085	181	2.405	1.965
NME2	0.19478872388194507	0.6796578057482592	0.6149075104367957	1628	127.35000000000001	93.35	888	89.775	73.84
TSPAN9	-1.249410403807659	-3.9063076986011254	4.286942064547128e-4	224	6.99	5.154999999999999	48	1.675	1.375
BTBD7	0.03735249848077766	0.21602170178295457	0.8864817719954274	1262	17.895	13.184999999999999	649	11.375	9.315
