ensembl	gene	baseMean	log2FoldChange	lfcSE	stat	p.value	padj
ENSG00000157933	SKI	2.0278088721880674	0.5984096315103226	0.4527131436875067	1.3218295953063501	0.18622490090447782	0.9999981730146691
ENSG00000116151	MORN1	25.93750503571028	-0.011893817459231038	0.30066941870903446	-0.03955778911702687	0.9684456804833359	0.9999981730146691
ENSG00000157916	RER1	1.5787046834710037	0.12892565498044334	0.4503241123390157	0.28629525145965257	0.7746519947752436	0.9999981730146691
ENSG00000157911	PEX10	7.7565723931930695	-0.27300230914513474	0.38871108529505277	-0.7023270482186306	0.48247522882698707	0.9999981730146691
ENSG00000149527	PLCH2	15.257603773817745	-0.01566474395435202	0.4250145480693743	-0.03685695942764551	0.9705990578122609	0.9999981730146691
ENSG00000157881	PANK4	3.4885334993453423	-0.014527249128575857	0.44580684820212946	-0.03258641985236885	0.9740043994680287	0.9999981730146691
ENSG00000157873	TNFRSF14	12.86316349991613	0.6965731996659204	0.35606748627124846	1.9562954398349033	0.050430361079514964	0.9999981730146691
ENSG00000157870	C1orf93	2.274086147185347	0.2797468007094855	0.4537366695796622	0.6165399877612725	0.5375381885493862	0.9999981730146691
ENSG00000215912	TTC34	19.567800746715317	-0.2952561498159912	0.3772938571145175	-0.7825628333152904	0.43388387410850837	0.9999981730146691
ENSG00000142611	PRDM16	3.1452863384985204	-0.020133348485996662	0.4489103884700549	-0.04484937083905262	0.9642273724187006	0.9999981730146691
ENSG00000130762	ARHGEF16	9.87741150646935	-0.3509439022957657	0.3653902044322821	-0.9604633568134043	0.33682206456112945	0.9999981730146691
ENSG00000162591	MEGF6	1.8775210339043265	0.2203317272162821	0.4526098534945715	0.4868027629427752	0.6263981121706829	0.9999981730146691
ENSG00000158109	TPRG1L	5.109091393692508	-0.6997906448570553	0.43853143433933434	-1.5957593687926128	0.11054252799637089	0.9999981730146691
ENSG00000116213	WRAP73	31.431815107729914	0.6902971540821238	0.40577847655190935	1.7011674940176806	0.08891153988026027	0.9999981730146691
ENSG00000078900	TP73	13.763140223600338	0.8577999104888393	0.41502206473263953	2.066877844293509	0.03874566592227293	0.9999981730146691
ENSG00000130764	LRRC47	3.1468334217573872	0.3591497737116064	0.4500715795770669	0.7979836763945417	0.42487996292025626	0.9999981730146691
ENSG00000116198	CEP104	9.70641935635486	-0.5136064480089558	0.3733021552458522	-1.375846457866553	0.16886917468594378	0.9999981730146691
ENSG00000169598	DFFB	4.537181109468122	-0.0027970249946947363	0.44510829712341626	-0.006283920144313101	0.9949861901328197	0.9999981730146691
ENSG00000198912	C1orf174	5.9050092267664285	-0.05941562565060436	0.43669073131196173	-0.13605882009929635	0.8917747815247375	0.9999981730146691
ENSG00000196581	AJAP1	5.060095130950249	0.5151322912483879	0.44647443219911337	1.1537778069644429	0.24859127508301304	0.9999981730146691
ENSG00000131697	NPHP4	4.594487549238164	0.05183404659671093	0.4463806750341883	0.11612072272783977	0.9075568655502259	0.9999981730146691
ENSG00000069424	KCNAB2	4.485864259933985	0.3267101231545813	0.43560143947377894	0.750020761063733	0.45324220098424167	0.9999981730146691
ENSG00000116254	CHD5	4.045932503339772	0.04439153995797212	0.44350365777345035	0.10009283842400261	0.920270620890356	0.9999981730146691
ENSG00000116251	RPL22	22.32185031899679	-0.11186856111370759	0.3844301495428651	-0.2909984069842938	0.771052537856638	0.9999981730146691
ENSG00000158286	RNF207	31.016023622171485	0.20894112653042735	0.403629333535194	0.5176559510688016	0.6046983367089795	0.9999981730146691
ENSG00000116237	ICMT	11.958694606571868	-0.21361944117271048	0.38336573256229856	-0.5572210112389124	0.5773764357878894	0.9999981730146691
ENSG00000173673	HES3	1.382365485856123	0.2714387609949773	0.4453406203108947	0.609508202520319	0.5421876375142529	0.9999981730146691
ENSG00000158292	GPR153	3.046155671546564	0.056727072694313	0.45161820647983253	0.12560847167007694	0.9000418566513814	0.9999981730146691
ENSG00000097021	ACOT7	5.443820339751189	0.019330935270617376	0.40713573406648335	0.047480320819642735	0.9621304143552161	0.9999981730146691
ENSG00000069812	HES2	25.560326420017763	0.21834196578047804	0.4480185026520894	0.4873503314885019	0.6260100853324514	0.9999981730146691
ENSG00000187017	ESPN	37.73504833613837	0.22461697795141258	0.4372593984340408	0.513692738808667	0.6074668294219541	0.9999981730146691
ENSG00000215788	TNFRSF25	21.383534473284705	0.06292799634809747	0.3513620631741595	0.1790972986087743	0.8578613031120534	0.9999981730146691
ENSG00000171680	PLEKHG5	11.187618191500082	-0.23145030504931055	0.3635354886802334	-0.636664953646093	0.5243431063747563	0.9999981730146691
ENSG00000162408	NOL9	5.249234151637028	0.32270031761015067	0.43127199548356876	0.7482524276780809	0.45430791315930574	0.9999981730146691
ENSG00000173662	TAS1R1	29.27750992887846	-0.17138166447946357	0.3166557123611617	-0.5412239785650675	0.5883532118485613	0.9999981730146691
ENSG00000204859	ZBTB48	5.0319574954373785	0.48585984198759313	0.42133484515878056	1.1531442214433896	0.24885119341803427	0.9999981730146691
ENSG00000162413	KLHL21	0.8954461804943685	0.26341086262383234	0.3754852938990841	0.7015211165490465	0.4829778611258665	0.9999981730146691
ENSG00000116273	PHF13	4.648081400098458	0.61497900203887	0.4539140121775	1.354835906229717	0.17546984390236955	0.9999981730146691
ENSG00000041988	THAP3	12.248267229369839	-0.06733803010172575	0.3512327240079246	-0.19171912381434722	0.8479622252267642	0.9999981730146691
ENSG00000007923	DNAJC11	5.949836288073673	-0.4675127637517404	0.4056837935285931	-1.152406803548561	0.24915394654674136	0.9999981730146691
ENSG00000171735	CAMTA1	4.217787323242727	-0.03158160658809814	0.45031607345737196	-0.07013208821445217	0.9440885268705899	0.9999981730146691
ENSG00000049245	VAMP3	6.50682432341131	0.21530290805190616	0.4070712442626167	0.5289071902927299	0.5968698338044808	0.9999981730146691
ENSG00000049246	PER3	8.63441796854925	-0.16788910968714463	0.40781101146605175	-0.41168361070878184	0.6805713392206572	0.9999981730146691
ENSG00000049247	UTS2	6.640014967677381	-0.23279094370680012	0.39291563537427937	-0.5924705528326726	0.5535355339151118	0.9999981730146691
ENSG00000049249	TNFRSF9	5.6857762943563115	0.10022584118622761	0.4361775174178299	0.22978222669422396	0.8182609962615386	0.9999981730146691
ENSG00000116288	PARK7	18.451375940888486	0.15627177635662817	0.3220214279726029	0.4852837817051216	0.6274750583395093	0.9999981730146691
ENSG00000116285	ERRFI1	10.145450422661511	0.5724868765266433	0.4047543415155798	1.4144057711227962	0.15724279658186274	0.9999981730146691
ENSG00000162426	SLC45A1	20.296554855890435	-0.08076458469023264	0.30118763515947233	-0.2681537196819834	0.7885809970859522	0.9999981730146691
ENSG00000142599	RERE	3.533478737743396	0.024551856772845482	0.4388740756230887	0.055942827650478415	0.9553873526993695	0.9999981730146691
ENSG00000074800	ENO1	5.219401240379694	-0.14682561280246792	0.4144641919142337	-0.35425403609499506	0.7231485108582778	0.9999981730146691
ENSG00000131686	CA6	8.099542250278262	-0.2829193037381224	0.38187094907548363	-0.7408767397024442	0.4587681800728372	0.9999981730146691
ENSG00000142583	SLC2A5	11.204958681496606	-0.49553682772338803	0.36263519233954583	-1.366488521222735	0.17178568131043376	0.9999981730146691
ENSG00000180758	GPR157	2.875558836036473	0.45819527371871266	0.4519136244454674	1.0139001104048442	0.31063041869685976	0.9999981730146691
ENSG00000049239	H6PD	8.442964864883587	-0.09931526148596524	0.3774039549694355	-0.2631537379994028	0.7924320861278616	0.9999981730146691
ENSG00000171621	SPSB1	4.028894288260077	0.3687501206695928	0.4394772594868603	0.8390653047671921	0.401432664281488	0.9999981730146691
ENSG00000171612	SLC25A33	7.748710166150644	0.020188548580692273	0.39053930297113987	0.051694025228964394	0.9587724980528073	0.9999981730146691
ENSG00000188807	TMEM201	2.754208398691405	-0.22438805359148495	0.4536243457304444	-0.49465610852558223	0.6208428887792891	0.9999981730146691
ENSG00000171608	PIK3CD	2.714720834951234	0.5453467539054332	0.4525538622671953	1.2050427570618134	0.22818679621308519	0.9999981730146691
ENSG00000179840	C1orf200	20.612919566197117	-0.08928025435312495	0.33108898688297983	-0.26965637000991577	0.7874246291158971	0.9999981730146691
ENSG00000171603	CLSTN1	3.500863689998298	0.870222990436811	0.44968080853820536	1.9352015338739454	0.05296556960089747	0.9999981730146691
ENSG00000178585	CTNNBIP1	5.751558982985505	0.634076631608088	0.4218940768406447	1.5029284989170104	0.13285748303911477	0.9999981730146691
ENSG00000162441	LZIC	5.638864934024145	-0.05659340331202266	0.44754227491831783	-0.12645375975342593	0.8993727495137196	0.9999981730146691
ENSG00000173614	NMNAT1	17.386268538025256	0.4283567651671096	0.3785721257202448	1.1315063525930442	0.2578420311738395	0.9999981730146691
ENSG00000162444	RBP7	15.338177561058945	0.09849741085823839	0.39420809854195893	0.24986145952492264	0.8026944888584046	0.9999981730146691
ENSG00000130939	UBE4B	2.7634038668061573	0.5954446474981586	0.4531100334987616	1.314128144328073	0.18880308437072252	0.9999981730146691
ENSG00000054523	KIF1B	2.4948530098535038	0.27404877682958756	0.4529438074340633	0.6050392395959223	0.5451529244726396	0.9999981730146691
ENSG00000142657	PGD	12.913065652634431	0.24520710696924927	0.3397220004322359	0.7217875399805335	0.4704251112153692	0.9999981730146691
ENSG00000175279	APITD1	3.0191135452569737	-0.8596547909504524	0.44874074993975044	-1.9157047606348938	0.0554026861358951	0.9999981730146691
ENSG00000241563	CORT	28.765262698420337	0.0814802756930228	0.2943963691552485	0.2767706542265627	0.7819562157747093	0.9999981730146691
ENSG00000160049	DFFA	4.534602919154662	-0.2110082397611811	0.4482075012238046	-0.47078248174123666	0.6377960758194636	0.9999981730146691
ENSG00000142655	PEX14	18.14526557038191	-0.6040539214150553	0.36007244029289115	-1.6775899897356878	0.09342716834014615	0.9999981730146691
ENSG00000130940	CASZ1	1.9047520943264262	0.08734413201926598	0.45048819359973524	0.1938877272705451	0.846263793570618	0.9999981730146691
ENSG00000175262	C1orf127	4.964723557493483	0.30655282407438794	0.42771351068625685	0.7167246683008229	0.4735440016483959	0.9999981730146691
ENSG00000120948	TARDBP	6.507411745716754	0.5112727216845925	0.4027962751950898	1.269308464774068	0.2043310684885485	0.9999981730146691
ENSG00000009724	MASP2	17.386693250717325	-0.5365677299651443	0.32758045923434814	-1.6379723357713734	0.10142746480643165	0.9999981730146691
ENSG00000116649	SRM	3.610662559019684	0.30014417759942147	0.4432470825910491	0.6771486815996531	0.49831162421113895	0.9999981730146691
ENSG00000171824	EXOSC10	14.796368990944993	-0.4682771354290705	0.3490392572480325	-1.3416173845920885	0.17972008647536522	0.9999981730146691
ENSG00000198793	MTOR	9.801172062374517	-0.06311854953896218	0.36033601587235276	-0.17516580846395774	0.8609493498136747	0.9999981730146691
ENSG00000171819	ANGPTL7	12.584925999386424	0.20679956900178853	0.33567164352992207	0.6160769698240961	0.537843721113519	0.9999981730146691
ENSG00000120942	UBIAD1	4.1678202130386115	0.22069826571602316	0.4502592705645467	0.49015818250517307	0.6240219693188472	0.9999981730146691
ENSG00000204624	PTCHD2	3.4998576135184685	0.28989104401227306	0.4438454267846601	0.6531351378616752	0.5136691612178335	0.9999981730146691
ENSG00000116661	FBXO2	8.965107073948705	0.5425997967005367	0.39042631597355537	1.3897623559199028	0.16460105265646352	0.9999981730146691
ENSG00000132879	FBXO44	4.409008074950744	0.22874029339162333	0.4407948791532777	0.5189268392387186	0.6038117606715969	0.9999981730146691
ENSG00000116663	FBXO6	12.337586853789697	-0.12013101287731917	0.3535287420328215	-0.33980550544930305	0.734003001622207	0.9999981730146691
ENSG00000116670	MAD2L2	7.719179907544353	-0.17819064384013206	0.43900689432317497	-0.40589486439581285	0.6848198516538981	0.9999981730146691
ENSG00000162490	C1orf187	15.882783848409298	0.13335317439720817	0.4022657151047456	0.3315051951730076	0.7402629174553612	0.9999981730146691
ENSG00000177674	AGTRAP	4.152858868191189	-0.18325391218143597	0.43408476919679295	-0.4221615803763839	0.6729070822567087	0.9999981730146691
ENSG00000215910	C1orf167	5.0566219579092655	0.2825516033690712	0.4177009838946277	0.6764446679885	0.4987583654114181	0.9999981730146691
ENSG00000177000	MTHFR	3.0912308398395605	-0.7237661322467566	0.4540160444622833	-1.5941421918336685	0.11090419073269633	0.9999981730146691
ENSG00000011021	CLCN6	2.8492536224841256	0.34043635616089757	0.4496460121881347	0.7571208171161471	0.44897748344422156	0.9999981730146691
ENSG00000175206	NPPA	17.000345200840894	0.33168554859738875	0.3240366886180439	1.0236049195909445	0.30602192061826267	0.9999981730146691
ENSG00000116685	KIAA2013	4.051376908314496	0.5355791568148944	0.43895059758014227	1.2201353860034556	0.222413556152812	0.9999981730146691
ENSG00000083444	PLOD1	7.545854397579158	-0.22557778115476018	0.39318528190759805	-0.5737187823011466	0.5661581162450957	0.9999981730146691
ENSG00000116688	MFN2	4.061013750014636	0.3369117632656626	0.4356472799212878	0.7733590424954228	0.43930992225956095	0.9999981730146691
ENSG00000116691	MIIP	7.776408005058377	-0.00917851874475884	0.4026857026626255	-0.022793257083797445	0.9818151866965203	0.9999981730146691
ENSG00000120949	TNFRSF8	5.554018131635112	0.3047982314039316	0.43253515630047745	0.7046785144840148	0.48101032509902936	0.9999981730146691
ENSG00000028137	TNFRSF1B	7.020856056025791	0.03920125554649681	0.4435657896478743	0.08837754502577129	0.9295766079242036	0.9999981730146691
ENSG00000048707	VPS13D	2.954751385588345	0.18114153515105097	0.450930317575138	0.4017062683323961	0.6879002108005027	0.9999981730146691
ENSG00000162496	DHRS3	2.2214421104278235	0.1957979047830676	0.45383692856980656	0.4314278818166978	0.6661572802746987	0.9999981730146691
ENSG00000188984	AADACL3	4.181101159510517	0.7650620301948131	0.43871356472470435	1.7438759402729993	0.08118072482851557	0.9999981730146691
ENSG00000157330	C1orf158	2.4986574542560924	0.22675836393246634	0.454004856556543	0.49946241908587435	0.6174536555109339	0.9999981730146691
ENSG00000116721	PRAMEF1	0.8718539268178656	-0.4244502428282529	0.39904356540555436	-1.0636689314783896	0.2874787035692206	0.9999981730146691
ENSG00000179172	HNRNPCL1	1.491565096420408	0.03375838754470304	0.44103838810511575	0.07654296871921536	0.9389871301282166	0.9999981730146691
ENSG00000204488	PRAMEF16	0.07575743919024079	0.08919920693888365	0.1850679970697274	0.4819807224977768	0.629819640711402	0.9999981730146691
ENSG00000204486	PRAMEF21	0.0	NA	NA	NA	NA	NA
ENSG00000204479	PRAMEF17	0.10187507713343825	-0.15176900438997895	0.18687268176599556	-0.81215190447165575	0.41670447312242653	0.9999981730146691
ENSG00000162494	LRRC38	7.801307518026459	0.06758959601987434	0.4276345280179036	0.15805458070271772	0.8744137900023922	0.9999981730146691
ENSG00000162493	PDPN	7.135689829585055	0.36785763306002073	0.4157743121909899	0.8847531515873011	0.3762897818262619	0.9999981730146691
ENSG00000116731	PRDM2	7.165240888461174	-0.2003080677333723	0.3981032921856016	-0.503156019217208	0.6148545837066622	0.9999981730146691
ENSG00000218328	C1orf196	1.8735346535669457	0.2848218495360374	0.4532473269817806	0.6284027121189983	0.5297401608553274	0.9999981730146691
ENSG00000189337	KAZN	3.850190989844791	0.13858253417599822	0.4385719533733591	0.31598585616354274	0.7520132436958764	0.9999981730146691
ENSG00000171729	TMEM51	3.457379259986336	0.5876480299039378	0.45324670634382935	1.2965301714915336	0.19479289226312632	0.9999981730146691
ENSG00000204464	C1orf195	24.71099415434379	-0.23753721296347668	0.2886928330005308	-0.8228025978152356	0.41062025914644784	0.9999981730146691
ENSG00000142621	FHAD1	14.098667902943387	-0.20996934765898298	0.3553835364093997	-0.5908246335224139	0.5546379279564311	0.9999981730146691
ENSG00000142634	EFHD2	10.639245922943145	0.2516919191856355	0.37959622968657813	0.6630516836098461	0.5072974535993167	0.9999981730146691
ENSG00000162438	CTRC	12.19016859336038	0.05223560742992127	0.37064726976983847	0.14093077621307748	0.887924628880793	0.9999981730146691
ENSG00000142615	CELA2A	11.813656744640754	-0.48774027170309037	0.3992554579444163	-1.2216245564036667	0.2218496379524623	0.9999981730146691
ENSG00000215704	CELA2B	14.556615557839585	-0.4108210222399624	0.32443863289436775	-1.2662518596350991	0.20542292610646112	0.9999981730146691
ENSG00000132906	CASP9	2.1162204878036346	0.6172091961766356	0.4499618402194775	1.3716923103425394	0.17015924324499568	0.9999981730146691
ENSG00000116138	DNAJC16	4.091964131962043	-0.09300984435081062	0.45314177817993345	-0.20525550463342687	0.8373725060367098	0.9999981730146691
ENSG00000116771	AGMAT	15.583674119636171	-0.2770331194019907	0.352423530719469	-0.7860800861861591	0.4318205700220074	0.9999981730146691
ENSG00000197312	DDI2	2.9056843888037283	0.23982134629226615	0.44598476398576126	0.5377343928724947	0.590760431495802	0.9999981730146691
ENSG00000215695	RSC1A1	4.765805329213794	0.189305531003517	0.42909476062709284	0.4411741842917397	0.659086900980412	0.9999981730146691
ENSG00000116786	PLEKHM2	12.70975257224907	-0.3666659693711261	0.35248713036919976	-1.0402251253459247	0.2982353210188584	0.9999981730146691
ENSG00000162461	SLC25A34	45.9230663255494	-0.14412872938733728	0.3486694256185652	-0.4133678458661591	0.6793371288874716	0.9999981730146691
ENSG00000162460	TMEM82	21.363234859864605	-0.16723191256642356	0.30958279957650126	-0.5401847673552637	0.5890696165682991	0.9999981730146691
ENSG00000162458	FBLIM1	9.270037593177939	0.40360444461746803	0.40502141403920255	0.9965014950503398	0.31900654102128184	0.9999981730146691
ENSG00000065526	SPEN	2.0251700447843834	0.259905448961416	0.44876866445649627	0.5791523997696841	0.5624863458463283	0.9999981730146691
ENSG00000116809	ZBTB17	2.919347127789008	-0.04831884129154072	0.44629823525650253	-0.1082658130247149	0.913784840429186	0.9999981730146691
ENSG00000183888	C1orf64	13.352633074345004	0.06612481316902413	0.3782105043027322	0.17483600380410283	0.8612084970872014	0.9999981730146691
ENSG00000185519	FAM131C	7.9626557064388	0.5862169887679438	0.3894233727020903	1.5053461858243444	0.1322350967639766	0.9999981730146691
ENSG00000142627	EPHA2	2.884131588672605	0.6769822457695076	0.4540075018751787	1.4911256817858307	0.1359285008446113	0.9999981730146691
ENSG00000142632	ARHGEF19	6.402247717051535	-0.2250011754023773	0.4169420907980679	-0.5396461052221978	0.5894411143279751	0.9999981730146691
ENSG00000237276	ANO7L1	9.366669511915015	-0.5069125537773912	0.3708451515278762	-1.36691163869588	0.17165300346775964	0.9999981730146691
ENSG00000204377	C1orf134	15.371916261257018	-0.3795170849234151	0.3279985581886379	-1.1570693695096916	0.24724401986049135	0.9999981730146691
ENSG00000132881	RSG1	3.5507934443289404	-0.20429687055527093	0.4489043806457516	-0.4551010846928887	0.6490365177154096	0.9999981730146691
ENSG00000037637	FBXO42	5.610706621040886	0.7561451386589506	0.4333510940046712	1.7448788040922771	0.08100596763759756	0.9999981730146691
ENSG00000055070	C1orf144	9.177169927286963	0.4769256513606591	0.3874508065517907	1.2309321423412969	0.21834824480813847	0.9999981730146691
ENSG00000187144	SPATA21	8.299821406331095	-0.5067693281780715	0.38002308709208327	-1.3335224763733273	0.18236040454652042	0.9999981730146691
ENSG00000157191	NECAP2	4.160652790656354	-0.0783141853096793	0.441496130316235	-0.17738362792349818	0.8592070664195521	0.9999981730146691
ENSG00000197511	AL355149.1	29.88809358804644	-0.17469382981246614	0.3377680115423576	-0.5172006342896648	0.6050161093038777	0.9999981730146691
ENSG00000186715	MST1P9	1.8662127906553765	0.4122244076653005	0.453586772241859	0.9088104699964585	0.36345017896691434	0.9999981730146691
ENSG00000196690	BX284668.1	19.576825558089556	-0.6636609352336699	0.351271937146528	-1.8893081543170167	0.05885054954544518	0.9999981730146691
ENSG00000058453	CROCC	3.3330028634653517	0.5065513651647096	0.4518078884582257	1.1211653849012984	0.2622174710223859	0.9999981730146691
ENSG00000117122	MFAP2	17.969279815970378	0.0946555442777861	0.40539391831240895	0.23349029179278816	0.8153807072778076	0.9999981730146691
ENSG00000159363	ATP13A2	3.9451344459489923	-0.2561272487652122	0.43449952014791665	-0.5894764824550757	0.5555416836834512	0.9999981730146691
ENSG00000117118	SDHB	6.279508412403411	0.8064777832685551	0.4180931138698329	1.9289429950277537	0.053737939451007646	0.9999981730146691
ENSG00000117115	PADI2	16.001047779348745	0.1550160067521137	0.3292775665121834	0.4707760944485055	0.6378006375524132	0.9999981730146691
ENSG00000142623	PADI1	2.663914654086622	0.56997485527307	0.451819048566346	1.2615113441578896	0.2071246754288869	0.9999981730146691
ENSG00000142619	PADI3	16.375124554772082	0.0874723571379622	0.3460747280860995	0.2527556912974011	0.8004570093058967	0.9999981730146691
ENSG00000159339	PADI4	4.440627004171224	0.26542438133780266	0.4273272361010814	0.6211267593414483	0.5345162239438979	0.9999981730146691
ENSG00000179051	RCC2	1.3114885275352353	0.16270353786574443	0.4450134438616541	0.36561488222438004	0.7146524684800489	0.9999981730146691
ENSG00000074964	ARHGEF10L	3.2572593277430992	0.3150236071973417	0.44917427806606985	0.7013393744487842	0.4830912468056348	0.9999981730146691
